,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2025-12-03 17:45:00+02:00,,,,,,,,,4.955,,
2025-12-03 18:00:00+02:00,,,,,,,,,4.152,,121.185766
2025-12-03 18:15:00+02:00,,,,,,,,,6.109,,124.962633
2025-12-03 18:30:00+02:00,,,,,,,,,2.318,,126.215466
2025-12-03 18:45:00+02:00,,,,,,,,,1.288,,120.950533
2025-12-03 19:00:00+02:00,,,,,,,,,10.433,,117.666933
2025-12-03 19:15:00+02:00,,,,,,,,,6.825,,111.181766
2025-12-03 19:30:00+02:00,,,,,,,,,3.158,,109.9398
2025-12-03 19:45:00+02:00,,,,,,,,,1.673,,104.371933
2025-12-03 20:00:00+02:00,,,,,,,,,1.821,,102.183333
2025-12-03 20:15:00+02:00,,,,,,,,,1.242,,105.225533
2025-12-03 20:30:00+02:00,,,,,,,,,2.442,,97.158533
2025-12-03 20:45:00+02:00,,,,,,,,,2.667,,92.293533
2025-12-03 21:00:00+02:00,,,,,,,,,0.341,,90.446866
2025-12-03 21:15:00+02:00,,,,,,,,,0.238,,86.535266
2025-12-03 21:30:00+02:00,,,,,,,,,2.928,,80.049533
2025-12-03 21:45:00+02:00,,,,,,,,,0.84,,76.104866
2025-12-03 22:00:00+02:00,,,,,,,,,0.353,,79.330533
2025-12-03 22:15:00+02:00,,,,,,,,,0.189,,85.109433
2025-12-03 22:30:00+02:00,,,,,,,,,0.313,,87.2495
2025-12-03 22:45:00+02:00,,,,,,,,,0.188,,90.181366
2025-12-03 23:00:00+02:00,,,,,,,,,0.156,,91.014866
2025-12-03 23:15:00+02:00,,,,,,,,,0.153,,92.549266
2025-12-03 23:30:00+02:00,,,,,,,,,0.145,,92.323166
2025-12-03 23:45:00+02:00,,,,,,,,,0.297,,95.2904
2025-12-04 00:00:00+02:00,,,,,,,,,0.766,,
2025-12-04 00:15:00+02:00,,,,,,,,,0.188,,
2025-12-04 00:30:00+02:00,,,,,,,,,1.967,,
2025-12-04 00:45:00+02:00,,,,,,,,,1.058,,
2025-12-04 01:00:00+02:00,,,,,,,,,2.464,,52.2117
2025-12-04 01:15:00+02:00,,,,,,,,,0.345,,73.453733
2025-12-04 01:30:00+02:00,,,,,,,,,9.78,,71.453833
2025-12-04 01:45:00+02:00,,,,,,,,,2.704,,67.364566
2025-12-04 02:00:00+02:00,,,,,,,,,6.013,,55.5043
2025-12-04 02:15:00+02:00,,,,,,,,,0.252,,51.745233
2025-12-04 02:30:00+02:00,,,,,,,,,5.151,,55.927433
2025-12-04 02:45:00+02:00,,,,,,,,,6.11,,56.680133
2025-12-04 03:00:00+02:00,,,,,,,,,0.225,,41.269733
2025-12-04 03:15:00+02:00,,,,,,,,,0.179,,41.375866
2025-12-04 03:30:00+02:00,,,,,,,,,1.127,,37.324066
2025-12-04 03:45:00+02:00,,,,,,,,,0.193,,35.3781
2025-12-04 04:00:00+02:00,,,,,,,,,2.052,,
2025-12-04 04:15:00+02:00,,,,,,,,,0.165,,
2025-12-04 04:30:00+02:00,,,,,,,,,0.135,,
2025-12-04 04:45:00+02:00,,,,,,,,,0.128,,
2025-12-04 05:00:00+02:00,,,,,,,,,0.146,,
2025-12-04 05:15:00+02:00,,,,,,,,,0.168,,
2025-12-04 05:30:00+02:00,,,,,,,,,0.189,,
2025-12-04 05:45:00+02:00,,,,,,,,,1.422,,
2025-12-04 06:00:00+02:00,,,,,,,,,0.546,,
2025-12-04 06:15:00+02:00,,,,,,,,,0.196,,
2025-12-04 06:30:00+02:00,,,,,,,,,5.125,,
2025-12-04 06:45:00+02:00,,,,,,,,,4.594,,
2025-12-04 07:00:00+02:00,,,,,,,,,16.262,,36.787433
2025-12-04 07:15:00+02:00,,,,,,,,,29.22,,38.2577
2025-12-04 07:30:00+02:00,,,,,,,,,27.161,,35.967566
2025-12-04 07:45:00+02:00,,,,,,,,,18.175,,36.569233
2025-12-04 08:00:00+02:00,,,,,,,,,8.677,,38.047966
2025-12-04 08:15:00+02:00,,,,,,,,,12.974,,34.526566
2025-12-04 08:30:00+02:00,,,,,,,,,7.179,,30.7095
2025-12-04 08:45:00+02:00,,,,,,,,,1.471,,31.516833
2025-12-04 09:00:00+02:00,,,,,,,,,4.636,,29.250733
2025-12-04 09:15:00+02:00,,,,,,,,,11.055,,24.9376
2025-12-04 09:30:00+02:00,,,,,,,,,9.772,,24.1583
2025-12-04 09:45:00+02:00,,,,,,,,,14.486,,23.7321
2025-12-04 10:00:00+02:00,,,,,,,,,18.983,,23.788966
2025-12-04 10:15:00+02:00,,,,,,,,,22.667,,24.7537
2025-12-04 10:30:00+02:00,,,,,,,,,20.233,,23.3922
2025-12-04 10:45:00+02:00,,,,,,,,,31.281,,24.8146
2025-12-04 11:00:00+02:00,,,,,,,,,31.921,,
2025-12-04 11:15:00+02:00,,,,,,,,,41.708,,
2025-12-04 11:30:00+02:00,,,,,,,,,57.446,,
2025-12-04 11:45:00+02:00,,,,,,,,,59.756,,
2025-12-04 12:00:00+02:00,,,,,,,,,40.316,,
2025-12-04 12:15:00+02:00,,,,,,,,,41.064,,
2025-12-04 12:30:00+02:00,,,,,,,,,31.965,,
2025-12-04 12:45:00+02:00,,,,,,,,,42.861,,
2025-12-04 13:00:00+02:00,,,,,,,,,26.794,,
2025-12-04 13:15:00+02:00,,,,,,,,,37.284,,
2025-12-04 13:30:00+02:00,,,,,,,,,34.414,,
2025-12-04 13:45:00+02:00,,,,,,,,,36.727,,
2025-12-04 14:00:00+02:00,,,,,,,,,15.301,,22.194666
2025-12-04 14:15:00+02:00,,,,,,,,,12.389,,18.298666
2025-12-04 14:30:00+02:00,,,,,,,,,17.133,,15.0377
2025-12-04 14:45:00+02:00,,,,,,,,,26.271,,17.617933
2025-12-04 15:00:00+02:00,,,,,,,,,28.674,,23.679866
2025-12-04 15:15:00+02:00,,,,,,,,,37.891,,21.697766
2025-12-04 15:30:00+02:00,,,,,,,,,26.542,,19.263766
2025-12-04 15:45:00+02:00,,,,,,,,,29.255,,20.9916
2025-12-04 16:00:00+02:00,,,,,,,,,39.514,,17.877333
2025-12-04 16:15:00+02:00,,,,,,,,,39.606,,18.876333
2025-12-04 16:30:00+02:00,,,,,,,,,39.57,,19.860233
2025-12-04 16:45:00+02:00,,,,,,,,,26.755,,21.792933
2025-12-04 17:00:00+02:00,,,,,,,,,10.614,,
2025-12-04 17:15:00+02:00,,,,,,,,,6.548,,
2025-12-04 17:30:00+02:00,,,,,,,,,1.676,,
2025-12-04 17:45:00+02:00,,,,,,,,,2.145,,
2025-12-04 18:00:00+02:00,,,,,,,,,1.157,,
2025-12-04 18:15:00+02:00,,,,,,,,,0.301,,
2025-12-04 18:30:00+02:00,,,,,,,,,0.314,,
2025-12-04 18:45:00+02:00,,,,,,,,,1.311,,
2025-12-04 19:00:00+02:00,,,,,,,,,1.543,,
2025-12-04 19:15:00+02:00,,,,,,,,,4.56,,
2025-12-04 19:30:00+02:00,,,,,,,,,0.434,,
2025-12-04 19:45:00+02:00,,,,,,,,,4.683,,
2025-12-04 20:00:00+02:00,,,,,,,,,9.199,,
2025-12-04 20:15:00+02:00,,,,,,,,,7.016,,
2025-12-04 20:30:00+02:00,,,,,,,,,3.134,,
2025-12-04 20:45:00+02:00,,,,,,,,,0.425,,
2025-12-04 21:00:00+02:00,,,,,,,,,0.305,,34.7206
2025-12-04 21:15:00+02:00,,,,,,,,,0.31,,33.875666
2025-12-04 21:30:00+02:00,,,,,,,,,0.28,,33.2205
2025-12-04 21:45:00+02:00,,,,,,,,,0.27,,33.640966
2025-12-04 22:00:00+02:00,,,,,,,,,0.268,,30.076666
2025-12-04 22:15:00+02:00,,,,,,,,,0.277,,26.739166
2025-12-04 22:30:00+02:00,,,,,,,,,0.849,,22.395066
2025-12-04 22:45:00+02:00,,,,,,,,,0.261,,33.039733
2025-12-04 23:00:00+02:00,,,,,,,,,0.285,,28.800566
2025-12-04 23:15:00+02:00,,,,,,,,,0.269,,29.0029
2025-12-04 23:30:00+02:00,,,,,,,,,0.238,,30.724066
2025-12-04 23:45:00+02:00,,,,,,,,,0.212,,31.142733
2025-12-05 00:00:00+02:00,,,,,,,,,1.209,,28.529533
2025-12-05 00:15:00+02:00,,,,,,,,,0.577,,21.611533
2025-12-05 00:30:00+02:00,,,,,,,,,0.203,,25.7893
2025-12-05 00:45:00+02:00,,,,,,,,,0.209,,28.806133
2025-12-05 01:00:00+02:00,,,,,,,,,0.181,,28.948433
2025-12-05 01:15:00+02:00,,,,,,,,,1.728,,41.432533
2025-12-05 01:30:00+02:00,,,,,,,,,0.419,,31.585466
2025-12-05 01:45:00+02:00,,,,,,,,,0.142,,26.9809
2025-12-05 02:00:00+02:00,,,,,,,,,0.167,,27.291266
2025-12-05 02:15:00+02:00,,,,,,,,,7.109,,28.619766
2025-12-05 02:30:00+02:00,,,,,,,,,7.003,,37.2165
2025-12-05 02:45:00+02:00,,,,,,,,,0.207,,20.7701
2025-12-05 03:00:00+02:00,,,,,,,,,0.193,,19.5262
2025-12-05 03:15:00+02:00,,,,,,,,,0.162,,17.3739
2025-12-05 03:30:00+02:00,,,,,,,,,0.149,,12.8581
2025-12-05 03:45:00+02:00,,,,,,,,,4.803,,11.365266
2025-12-05 04:00:00+02:00,,,,,,,,,0.203,,12.998966
2025-12-05 04:15:00+02:00,,,,,,,,,0.126,,14.398933
2025-12-05 04:30:00+02:00,,,,,,,,,0.138,,12.528733
2025-12-05 04:45:00+02:00,,,,,,,,,0.145,,6.890066
2025-12-05 05:00:00+02:00,,,,,,,,,0.15,,5.714666
2025-12-05 05:15:00+02:00,,,,,,,,,0.122,,9.3589
2025-12-05 05:30:00+02:00,,,,,,,,,1.763,,11.783666
2025-12-05 05:45:00+02:00,,,,,,,,,2.187,,14.354166
2025-12-05 06:00:00+02:00,,,,,,,,,0.248,,15.390766
2025-12-05 06:15:00+02:00,,,,,,,,,0.233,,13.528766
2025-12-05 06:30:00+02:00,,,,,,,,,0.255,,13.5574
2025-12-05 06:45:00+02:00,,,,,,,,,0.365,,13.654
2025-12-05 07:00:00+02:00,,,,,,,,,4.85,,13.4834
2025-12-05 07:15:00+02:00,,,,,,,,,4.279,,14.0935
2025-12-05 07:30:00+02:00,,,,,,,,,3.026,,14.540166
2025-12-05 07:45:00+02:00,,,,,,,,,4.154,,15.0803
2025-12-05 08:00:00+02:00,,,,,,,,,0.798,,
2025-12-05 08:15:00+02:00,,,,,,,,,2.516,,
2025-12-05 08:30:00+02:00,,,,,,,,,1.803,,
2025-12-05 08:45:00+02:00,,,,,,,,,7.038,,
2025-12-05 09:00:00+02:00,,,,,,,,,13.222,,20.151066
2025-12-05 09:15:00+02:00,,,,,,,,,18.49,,24.8086
2025-12-05 09:30:00+02:00,,,,,,,,,21.148,,21.3529
2025-12-05 09:45:00+02:00,,,,,,,,,16.58,,22.531766
2025-12-05 10:00:00+02:00,,,,,,,,,19.682,,41.188966
2025-12-05 10:15:00+02:00,,,,,,,,,21.968,,28.392533
2025-12-05 10:30:00+02:00,,,,,,,,,19.841,,31.535966
2025-12-05 10:45:00+02:00,,,,,,,,,25.829,,20.581333
2025-12-05 11:00:00+02:00,,,,,,,,,26.649,,25.708933
2025-12-05 11:15:00+02:00,,,,,,,,,34.717,,23.279
2025-12-05 11:30:00+02:00,,,,,,,,,23.492,,19.400233
2025-12-05 11:45:00+02:00,,,,,,,,,27.587,,17.927066
2025-12-05 12:00:00+02:00,70.5,65.4,1.7,387.7,0.0,0.8,0.0,0.9,26.66,17.3,21.589266
2025-12-05 12:15:00+02:00,69.9,66.0,1.7,361.5,0.0,0.8,0.0,0.9,21.797,17.0,17.804833
2025-12-05 12:30:00+02:00,69.8,66.1,1.7,362.2,0.0,0.8,0.0,0.9,26.764,17.6,16.838266
2025-12-05 12:45:00+02:00,70.8,65.0,1.7,361.9,0.0,0.8,0.0,0.9,41.885,16.9,17.931
2025-12-05 13:00:00+02:00,70.8,65.8,1.7,363.6,0.0,0.8,0.0,0.9,48.603,16.9,
2025-12-05 13:15:00+02:00,70.8,66.6,1.7,363.0,0.0,0.8,0.0,0.9,45.859,17.5,
2025-12-05 13:30:00+02:00,70.9,67.4,1.7,367.4,0.0,0.8,0.0,0.9,37.201,17.5,
2025-12-05 13:45:00+02:00,70.9,65.5,1.7,369.5,0.0,0.8,0.0,0.9,36.616,17.3,
2025-12-05 14:00:00+02:00,71.1,67.6,1.7,380.3,0.0,0.8,0.0,0.9,38.118,17.9,
2025-12-05 14:15:00+02:00,70.9,66.9,1.7,381.3,0.0,0.8,0.0,0.9,23.461,17.6,
2025-12-05 14:30:00+02:00,71.1,66.6,1.7,383.0,0.0,0.8,0.0,0.9,3.832,17.6,
2025-12-05 14:45:00+02:00,70.1,66.6,1.7,382.1,0.0,0.8,0.0,0.9,5.499,17.9,
2025-12-05 15:00:00+02:00,70.1,66.1,1.7,379.0,0.0,0.8,0.0,0.9,1.915,17.9,
2025-12-05 15:15:00+02:00,69.9,65.3,1.7,374.7,0.0,0.8,0.0,0.9,1.886,17.8,
2025-12-05 15:30:00+02:00,69.8,65.6,1.7,374.5,0.0,0.8,0.0,0.9,0.814,17.7,
2025-12-05 15:45:00+02:00,70.0,65.4,1.7,375.3,0.0,0.8,0.0,0.9,2.086,17.8,
2025-12-05 16:00:00+02:00,67.9,65.7,1.7,367.6,0.0,0.8,0.0,0.9,12.279,17.7,49.2
2025-12-05 16:15:00+02:00,68.0,64.0,1.7,372.5,0.0,0.8,0.0,0.9,11.558,17.5,40.0
2025-12-05 16:30:00+02:00,68.7,63.3,1.7,365.3,0.0,0.8,0.0,0.9,15.724,17.1,40.8
2025-12-05 16:45:00+02:00,68.6,63.4,1.7,361.2,0.0,0.8,0.0,0.9,14.287,16.5,55.6
2025-12-05 17:00:00+02:00,66.2,64.1,1.7,365.5,0.0,0.8,0.0,0.9,1.79,14.9,65.2
2025-12-05 17:15:00+02:00,65.8,66.1,1.7,372.3,0.0,0.8,0.0,0.9,7.381,15.3,73.0
2025-12-05 17:30:00+02:00,66.1,66.2,1.7,389.1,0.0,0.8,0.0,0.9,8.367,16.5,43.8
2025-12-05 17:45:00+02:00,66.2,65.0,1.7,383.9,0.0,0.8,0.0,0.9,9.768,16.0,45.1
2025-12-05 18:00:00+02:00,65.5,65.6,1.7,353.9,0.0,0.8,0.0,0.9,9.883,15.5,82.6
2025-12-05 18:15:00+02:00,65.7,66.7,1.7,364.7,0.0,0.8,0.0,0.9,6.299,16.2,71.7
2025-12-05 18:30:00+02:00,65.8,66.9,1.7,368.7,0.0,0.8,0.0,0.9,9.075,15.9,71.7
2025-12-05 18:45:00+02:00,65.5,66.1,1.7,364.1,0.0,0.8,0.0,0.9,4.95,16.2,72.3
2025-12-05 19:00:00+02:00,64.5,64.6,0.9,340.0,0.0,0.8,0.0,0.9,2.007,16.0,70.1
2025-12-05 19:15:00+02:00,64.3,65.7,0.0,335.5,0.0,0.8,0.0,0.9,1.849,16.3,42.3
2025-12-05 19:30:00+02:00,64.0,66.8,0.0,319.1,0.0,0.8,0.0,0.9,1.449,16.3,40.3
2025-12-05 19:45:00+02:00,63.7,67.0,0.0,313.5,0.0,0.8,0.0,0.9,0.419,16.2,44.7
2025-12-05 20:00:00+02:00,62.7,67.4,0.0,265.5,0.0,0.8,0.0,0.9,6.298,16.6,38.3
2025-12-05 20:15:00+02:00,62.8,65.8,0.0,278.3,0.0,0.8,0.0,0.9,3.333,16.6,45.4
2025-12-05 20:30:00+02:00,62.0,65.9,0.0,285.0,0.0,0.8,0.0,0.9,0.562,16.4,56.6
2025-12-05 20:45:00+02:00,61.5,65.3,0.0,278.3,0.0,0.8,0.0,0.9,6.631,16.4,58.5
2025-12-05 21:00:00+02:00,60.6,64.1,0.0,162.8,0.0,0.8,0.0,0.2,1.365,16.3,64.5
2025-12-05 21:15:00+02:00,61.4,66.8,0.0,167.1,0.0,0.8,0.0,0.0,3.072,16.7,73.7
2025-12-05 21:30:00+02:00,60.8,65.3,0.0,168.9,0.0,0.8,0.0,0.0,1.815,16.7,59.2
2025-12-05 21:45:00+02:00,60.1,64.6,0.0,185.4,0.0,0.8,0.0,0.0,0.962,16.8,58.8
2025-12-05 22:00:00+02:00,60.2,64.7,0.0,156.0,0.0,0.8,0.0,0.0,0.575,16.7,108.3
2025-12-05 22:15:00+02:00,59.8,65.3,0.0,142.0,0.0,0.8,0.0,0.0,1.289,16.7,65.7
2025-12-05 22:30:00+02:00,59.7,64.7,0.0,144.9,0.0,0.8,0.0,0.0,0.315,17.0,69.3
2025-12-05 22:45:00+02:00,59.5,65.9,0.0,146.6,0.0,0.8,0.0,0.0,0.68,16.8,79.5
2025-12-05 23:00:00+02:00,59.2,65.4,0.0,152.5,0.0,0.8,0.0,0.0,1.08,16.8,78.6
2025-12-05 23:15:00+02:00,58.6,62.9,0.0,151.4,0.0,0.8,0.0,0.0,1.409,16.9,75.7
2025-12-05 23:30:00+02:00,58.1,63.0,0.0,141.1,0.0,0.8,0.0,0.0,0.781,16.9,74.4
2025-12-05 23:45:00+02:00,57.9,62.7,0.0,133.3,0.0,0.8,0.0,0.0,1.491,17.2,72.5
2025-12-06 00:00:00+02:00,58.2,61.0,0.0,148.8,0.0,0.8,0.0,0.0,7.278,17.2,74.7
2025-12-06 00:15:00+02:00,57.9,64.7,0.0,144.8,0.0,0.8,0.0,0.0,2.99,16.9,73.7
2025-12-06 00:30:00+02:00,57.4,64.3,0.0,128.8,0.0,0.8,0.0,0.0,0.366,16.5,74.7
2025-12-06 00:45:00+02:00,56.8,64.3,0.0,129.8,0.0,0.8,0.0,0.0,0.468,16.7,75.4
2025-12-06 01:00:00+02:00,55.0,64.6,0.0,125.7,0.0,0.8,0.0,0.0,5.923,16.3,92.8
2025-12-06 01:15:00+02:00,52.2,64.5,0.0,126.3,0.0,0.8,0.0,0.0,3.281,16.4,97.2
2025-12-06 01:30:00+02:00,47.2,64.8,0.0,127.6,0.0,0.8,0.0,0.0,3.323,16.8,101.7
2025-12-06 01:45:00+02:00,45.5,66.2,0.0,127.5,0.0,0.8,0.0,0.0,4.125,17.2,99.8
2025-12-06 02:00:00+02:00,44.6,66.9,0.0,128.5,0.0,0.8,0.0,0.0,5.978,16.5,99.2
2025-12-06 02:15:00+02:00,44.0,65.2,0.0,126.5,0.0,0.8,0.0,0.0,0.342,16.7,100.9
2025-12-06 02:30:00+02:00,43.3,65.0,0.0,112.3,0.0,0.8,0.0,0.0,0.309,16.8,98.3
2025-12-06 02:45:00+02:00,43.1,63.5,0.0,113.0,0.0,0.8,0.0,0.0,0.514,17.1,103.9
2025-12-06 03:00:00+02:00,43.3,65.6,0.0,110.7,0.0,0.8,0.0,0.0,2.351,16.8,97.9
2025-12-06 03:15:00+02:00,43.7,65.2,0.0,112.0,0.0,0.8,0.0,0.0,0.907,16.9,99.7
2025-12-06 03:30:00+02:00,44.2,64.6,0.0,112.9,0.0,0.8,0.0,0.0,0.291,16.9,106.3
2025-12-06 03:45:00+02:00,45.2,64.9,0.0,112.4,0.0,0.8,0.0,0.0,4.856,17.0,107.5
2025-12-06 04:00:00+02:00,46.4,65.4,0.0,112.3,0.0,0.8,0.0,0.0,1.454,16.8,109.8
2025-12-06 04:15:00+02:00,47.3,65.3,0.0,111.2,0.0,0.8,0.0,0.0,6.937,17.0,107.1
2025-12-06 04:30:00+02:00,47.1,64.5,0.0,111.0,0.0,0.8,0.0,0.0,7.189,17.0,106.6
2025-12-06 04:45:00+02:00,47.1,63.9,0.0,110.7,0.0,0.8,0.0,0.0,7.164,17.0,110.9
2025-12-06 05:00:00+02:00,45.8,64.8,0.0,111.9,0.0,0.8,0.0,0.0,6.153,17.3,118.0
2025-12-06 05:15:00+02:00,45.7,63.5,0.0,112.6,0.0,0.8,0.0,0.0,2.533,17.0,113.5
2025-12-06 05:30:00+02:00,45.5,63.5,0.0,112.5,0.0,0.8,0.0,0.0,5.044,16.9,111.6
2025-12-06 05:45:00+02:00,45.3,64.7,0.0,111.6,0.0,0.8,0.0,0.0,0.301,17.1,118.2
2025-12-06 06:00:00+02:00,45.6,63.8,0.0,112.3,0.0,0.8,0.0,0.0,0.524,17.0,117.5
2025-12-06 06:15:00+02:00,46.1,63.8,0.0,112.4,0.0,0.8,0.0,0.0,0.453,17.0,118.8
2025-12-06 06:30:00+02:00,46.2,66.5,0.0,112.6,0.0,0.8,0.0,0.0,0.207,17.1,120.2
2025-12-06 06:45:00+02:00,46.3,66.1,0.0,112.9,0.0,0.8,0.0,0.0,0.722,17.0,121.2
2025-12-06 07:00:00+02:00,46.4,65.9,0.0,110.3,0.0,0.8,0.0,0.0,0.786,17.0,129.7
2025-12-06 07:15:00+02:00,46.5,64.4,0.0,109.7,0.0,0.8,0.0,0.0,0.306,17.2,133.6
2025-12-06 07:30:00+02:00,46.7,65.1,0.0,111.7,0.0,0.8,0.0,0.0,7.166,16.9,141.5
2025-12-06 07:45:00+02:00,46.8,62.7,0.0,111.1,0.0,0.8,0.0,0.0,7.524,17.0,137.0
2025-12-06 08:00:00+02:00,46.6,64.1,0.0,110.6,0.0,0.8,0.0,0.0,3.233,17.0,133.0
2025-12-06 08:15:00+02:00,46.6,63.6,0.0,112.4,0.0,0.8,0.0,0.0,6.763,16.8,127.3
2025-12-06 08:30:00+02:00,46.8,65.2,0.0,111.4,0.0,0.8,0.0,0.0,6.329,16.2,127.0
2025-12-06 08:45:00+02:00,46.6,64.2,0.0,110.6,0.0,0.8,0.0,0.0,0.45,16.2,137.2
2025-12-06 09:00:00+02:00,46.7,63.6,0.0,110.0,0.0,0.8,0.0,0.0,2.825,16.1,139.8
2025-12-06 09:15:00+02:00,47.1,64.2,0.0,109.7,0.0,0.8,0.0,0.0,1.297,16.1,146.0
2025-12-06 09:30:00+02:00,47.2,63.6,0.0,110.1,0.0,0.8,0.0,0.0,6.065,16.9,161.3
2025-12-06 09:45:00+02:00,47.2,63.3,0.0,108.4,0.0,0.8,0.0,0.0,3.179,16.5,177.2
2025-12-06 10:00:00+02:00,47.0,63.8,0.0,109.1,0.0,0.8,0.0,0.0,4.726,16.5,178.1
2025-12-06 10:15:00+02:00,47.2,62.8,0.0,109.7,0.0,0.8,0.0,0.0,6.044,16.5,182.0
2025-12-06 10:30:00+02:00,47.7,63.1,0.0,109.1,0.0,0.8,0.0,0.0,8.214,16.5,168.8
2025-12-06 10:45:00+02:00,48.0,65.2,0.0,109.8,0.0,0.8,0.0,0.0,9.078,16.7,178.6
2025-12-06 11:00:00+02:00,48.4,64.6,0.0,110.2,0.0,0.8,0.0,0.0,12.258,16.8,188.4
2025-12-06 11:15:00+02:00,48.6,65.8,0.0,108.4,0.0,0.8,0.0,0.0,11.812,16.9,160.7
2025-12-06 11:30:00+02:00,49.0,62.3,0.0,107.8,0.0,0.8,0.0,0.0,13.865,16.8,175.4
2025-12-06 11:45:00+02:00,49.2,65.4,0.0,107.3,0.0,0.8,0.0,0.0,13.55,16.9,180.0
2025-12-06 12:00:00+02:00,49.8,64.4,0.0,117.7,0.0,0.8,0.0,0.0,23.099,17.3,172.4
2025-12-06 12:15:00+02:00,50.1,64.2,0.0,120.9,0.0,0.8,0.0,0.0,21.305,17.2,168.5
2025-12-06 12:30:00+02:00,48.2,65.1,0.0,110.1,0.0,0.8,0.0,0.0,23.974,17.1,204.4
2025-12-06 12:45:00+02:00,48.7,65.9,0.0,110.1,0.0,0.8,0.0,0.0,34.361,17.1,187.6
2025-12-06 13:00:00+02:00,48.8,65.5,0.0,109.4,0.0,0.8,0.0,0.0,37.766,17.1,183.2
2025-12-06 13:15:00+02:00,49.1,63.4,0.0,106.6,0.0,0.8,0.0,0.0,34.732,16.9,208.3
2025-12-06 13:30:00+02:00,49.4,63.2,0.0,106.5,0.0,0.8,0.0,0.0,43.532,17.1,226.2
2025-12-06 13:45:00+02:00,49.5,62.9,0.0,106.6,0.0,0.8,0.0,0.0,12.089,17.1,244.6
2025-12-06 14:00:00+02:00,49.8,62.9,0.0,106.1,0.0,0.8,0.0,0.0,5.232,17.1,227.8
2025-12-06 14:15:00+02:00,51.8,62.1,0.0,110.1,0.0,0.8,0.0,0.0,3.475,16.9,223.9
2025-12-06 14:30:00+02:00,51.8,62.3,0.0,109.3,0.0,0.8,0.0,0.0,2.227,16.9,179.9
2025-12-06 14:45:00+02:00,51.7,64.1,0.0,108.5,0.0,0.8,0.0,0.0,1.269,17.1,178.2
2025-12-06 15:00:00+02:00,51.7,66.2,0.0,107.7,0.0,0.8,0.0,0.0,0.297,17.0,191.2
2025-12-06 15:15:00+02:00,51.9,66.0,0.0,107.0,0.0,0.8,0.0,0.0,0.872,17.1,195.6
2025-12-06 15:30:00+02:00,51.9,65.5,0.0,105.1,0.0,0.8,0.0,0.0,1.201,16.9,188.1
2025-12-06 15:45:00+02:00,52.0,64.8,0.0,106.9,0.0,0.8,0.0,0.0,0.93,17.2,193.1
2025-12-06 16:00:00+02:00,50.1,64.9,0.0,107.8,0.0,0.8,0.0,0.0,0.434,16.8,187.1
2025-12-06 16:15:00+02:00,49.7,65.0,0.0,111.7,0.0,0.8,0.0,0.0,0.845,16.9,187.4
2025-12-06 16:30:00+02:00,50.6,65.4,0.0,120.8,0.0,0.8,0.0,0.0,1.454,16.4,195.6
2025-12-06 16:45:00+02:00,50.7,65.4,0.0,111.0,0.0,0.8,0.0,0.0,4.949,16.2,198.0
2025-12-06 17:00:00+02:00,49.1,63.9,0.0,111.4,0.0,0.8,0.0,0.0,7.497,16.9,184.9
2025-12-06 17:15:00+02:00,48.7,61.4,0.0,111.9,0.0,0.8,0.0,0.0,6.502,16.1,179.3
2025-12-06 17:30:00+02:00,48.7,61.4,0.0,113.5,0.0,0.8,0.0,0.0,7.876,17.0,181.3
2025-12-06 17:45:00+02:00,48.6,63.0,0.0,106.2,0.0,0.8,0.0,0.0,6.209,16.3,178.7
2025-12-06 18:00:00+02:00,48.6,64.3,0.0,107.1,0.0,0.8,0.0,0.0,2.86,15.8,171.2
2025-12-06 18:15:00+02:00,48.7,64.9,0.0,109.2,0.0,0.8,0.0,0.0,2.216,17.5,170.8
2025-12-06 18:30:00+02:00,49.0,64.4,0.0,110.6,0.0,0.8,0.0,0.0,1.861,17.0,174.5
2025-12-06 18:45:00+02:00,48.9,65.0,0.0,109.3,0.0,0.8,0.0,0.0,1.761,16.9,174.1
2025-12-06 19:00:00+02:00,48.2,64.7,0.0,109.8,0.0,0.8,0.0,0.0,2.346,17.1,180.3
2025-12-06 19:15:00+02:00,48.0,64.2,0.0,110.5,0.0,0.8,0.0,0.0,1.462,17.0,179.2
2025-12-06 19:30:00+02:00,48.3,64.0,0.0,113.4,0.0,0.8,0.0,0.0,1.314,16.7,182.5
2025-12-06 19:45:00+02:00,48.4,64.3,0.0,124.5,0.0,0.8,0.0,0.0,7.733,16.6,185.5
2025-12-06 20:00:00+02:00,47.8,64.9,0.0,112.0,0.0,0.8,0.0,0.0,0.667,16.9,178.7
2025-12-06 20:15:00+02:00,47.2,64.3,0.0,111.8,0.0,0.8,0.0,0.0,0.482,16.7,176.7
2025-12-06 20:30:00+02:00,46.7,63.0,0.0,111.7,0.0,0.8,0.0,0.0,0.662,16.9,175.6
2025-12-06 20:45:00+02:00,46.3,63.4,0.0,110.8,0.0,0.8,0.0,0.0,0.758,17.0,172.9
2025-12-06 21:00:00+02:00,47.8,65.7,0.0,110.7,0.0,0.8,0.0,0.0,0.68,16.7,167.7
2025-12-06 21:15:00+02:00,48.0,65.4,0.0,110.1,0.0,0.8,0.0,0.0,1.769,16.9,153.0
