,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2026-06-18 05:00:00+02:00,199.463,8.5403,,2.97127,17.3364,97.0059,426.226,82.0284
2026-06-18 05:15:00+02:00,191.63,8.62438,,2.94066,29.4178,95.43,414.6,81.0626
2026-06-18 05:30:00+02:00,195.883,8.73245,,3.00201,49.6255,97.305,394.634,82.5658
2026-06-18 05:45:00+02:00,198.466,9.3004,,3.1639,73.8544,103.045,335.643,85.9382
2026-06-18 06:00:00+02:00,202.823,9.03443,,3.12625,75.437,102.356,277.692,86.4741
2026-06-18 06:15:00+02:00,204.166,9.89263,,3.36165,112.466,110.036,233.859,80.8594
2026-06-18 06:30:00+02:00,205.49,10.2088,,3.45385,147.988,113.263,196.163,72.5314
2026-06-18 06:45:00+02:00,205.74,10.2553,,3.46346,168.717,113.267,176.577,70.4867
2026-06-18 07:00:00+02:00,207.652,10.703,,3.60361,168.765,117.626,167.239,71.0915
2026-06-18 07:15:00+02:00,208.945,11.5527,,3.84722,215.643,125.596,168.743,72.2301
2026-06-18 07:30:00+02:00,217.419,12.3553,,4.12416,254.917,133.659,135.077,67.254
2026-06-18 07:45:00+02:00,198.955,13.0709,,4.2026,317.072,141.709,156.153,66.6305
2026-06-18 08:00:00+02:00,206.117,15.3519,,4.38883,377.368,147.872,166.277,64.3064
2026-06-18 08:15:00+02:00,227.551,19.2505,,5.31244,468.761,178.463,186.75,60.5349
2026-06-18 08:30:00+02:00,226.202,21.1062,,5.81123,448.98,197.567,196.57,47.5888
2026-06-18 08:45:00+02:00,212.389,21.1127,,5.75571,499.352,197.56,200.567,45.59
2026-06-18 09:00:00+02:00,233.188,22.3981,,6.2503,560.033,212.177,189.496,36.9854
2026-06-18 09:15:00+02:00,223.931,22.9697,,6.37127,612.728,218.305,179.237,36.6925
2026-06-18 09:30:00+02:00,212.512,24.0753,,6.62762,668.67,231.126,189.124,35.8173
2026-06-18 09:45:00+02:00,202.6,23.9077,,6.54272,691.633,231.176,160.952,40.0617
2026-06-18 10:00:00+02:00,206.844,22.7666,,6.31292,690.4,220.289,130.113,43.0431
2026-06-18 10:15:00+02:00,206.257,22.6086,,6.30417,730.047,216.783,138.636,41.3964
2026-06-18 10:30:00+02:00,204.528,22.9854,,6.32688,755.72,214.37,126.051,35.9877
2026-06-18 10:45:00+02:00,186.392,23.3284,,5.8133,732.766,192.657,119.377,34.7791
2026-06-18 11:00:00+02:00,175.739,23.8592,,5.80977,746.481,194.23,107.224,39.1261
2026-06-18 11:15:00+02:00,192.41,25.1769,,6.25284,761.344,207.004,97.1165,35.1833
2026-06-18 11:30:00+02:00,187.745,23.7619,,5.83533,725.808,191.661,96.8995,43.9625
2026-06-18 11:45:00+02:00,179.205,22.5677,,5.48904,668.761,178.66,115.827,49.8336
2026-06-18 12:00:00+02:00,182.11,23.1051,,6.05434,697.282,199.946,120.904,52.631
2026-06-18 12:15:00+02:00,190.972,20.3688,,5.92068,703.246,192.208,120.232,54.3303
2026-06-18 12:30:00+02:00,178.294,19.4131,,5.9575,753.462,199.104,120.687,55.1011
2026-06-18 12:45:00+02:00,167.233,19.241,,5.84968,737.589,204.51,130.283,53.8329
2026-06-18 13:00:00+02:00,169.125,16.9212,,5.16163,651.798,182.158,126.718,55.088
2026-06-18 13:15:00+02:00,173.511,19.2598,,5.83742,702.113,208.424,118.52,51.6265
2026-06-18 13:30:00+02:00,166.801,22.0456,,7.00011,757.98,227.134,115.637,45.8875
2026-06-18 13:45:00+02:00,167.666,24.6849,,6.5587,802.863,241.082,114.428,41.433
2026-06-18 14:00:00+02:00,170.324,24.7724,,6.62589,777.827,245.004,148.079,42.3253
2026-06-18 14:15:00+02:00,177.428,24.2776,,6.51878,766.773,240.403,138.931,47.1095
2026-06-18 14:30:00+02:00,171.447,23.5209,,6.24191,742.862,231.637,131.13,50.9547
2026-06-18 14:45:00+02:00,175.816,22.0411,,6.16256,741.804,227.483,144.484,50.2191
2026-06-18 15:00:00+02:00,173.958,20.4525,,6.13745,743.549,226.813,139.153,54.1806
2026-06-18 15:15:00+02:00,175.794,20.8252,,6.29206,748.467,232.094,139.056,46.2151
2026-06-18 15:30:00+02:00,174.454,20.7242,,6.2701,743.83,230.505,136.791,40.9451
2026-06-18 15:45:00+02:00,176.363,20.3046,,6.16031,681.267,227.423,131.036,39.9174
2026-06-18 16:00:00+02:00,175.832,19.5065,,5.93366,687.261,218.663,127.91,33.0661
2026-06-18 16:15:00+02:00,182.264,19.3015,,5.91671,642.448,215.92,137.838,26.6184
2026-06-18 16:30:00+02:00,203.881,17.9116,,5.67467,589.428,201.362,142.511,27.2737
2026-06-18 16:45:00+02:00,188.992,18.5021,,5.75147,576.665,208.251,134.609,26.0023
2026-06-18 17:00:00+02:00,185.96,18.4421,,5.36936,545.783,193.519,121.652,26.331
2026-06-18 17:15:00+02:00,207.113,29.489,,56.4743,512.388,199.789,111.831,30.7963
2026-06-18 17:30:00+02:00,189.667,22.7651,,30.8856,514.505,191.551,100.331,26.8627
2026-06-18 17:45:00+02:00,197.484,34.9731,,5.48469,473.747,195.355,89.4367,31.6788
2026-06-18 18:00:00+02:00,235.639,51.109,,56.3502,412.178,195.284,88.4741,28.1688
2026-06-18 18:15:00+02:00,233.484,61.4664,,25.4003,378.963,176.676,92.0982,23.0924
2026-06-18 18:30:00+02:00,245.427,43.4992,,23.39,318.868,161.049,101.691,20.4402
2026-06-18 18:45:00+02:00,261.915,49.3942,,103.214,281.415,171.642,103.445,21.0619
2026-06-18 19:00:00+02:00,213.194,41.0329,,33.9945,235.796,142.435,86.2086,20.3913
2026-06-18 19:15:00+02:00,227.554,39.2949,,4.23162,188.795,140.102,68.3819,19.9756
2026-06-18 19:30:00+02:00,277.009,45.8432,,4.80141,153.451,149.683,68.6077,18.8439
2026-06-18 19:45:00+02:00,284.024,50.2082,,4.78042,122.356,148.422,71.3493,17.1221
2026-06-18 20:00:00+02:00,281.918,56.5824,,24.4994,91.4483,129.415,77.4575,14.239
2026-06-18 20:15:00+02:00,290.195,57.9895,,159.395,75.3571,142.853,86.6322,13.1107
2026-06-18 20:30:00+02:00,287.491,58.4886,,164.302,56.814,138.228,92.4756,11.9825
2026-06-18 20:45:00+02:00,291.526,67.0252,,165.195,37.547,134.503,98.4272,11.1423
2026-06-18 21:00:00+02:00,288.396,66.7017,,166.032,23.3888,125.49,86.4266,13.0797
2026-06-18 21:15:00+02:00,283.417,69.5052,,168.869,13.838,113.374,68.4579,14.0447
2026-06-18 21:30:00+02:00,286.237,76.6836,,169.148,6.93444,111.214,55.7093,13.7438
2026-06-18 21:45:00+02:00,284.186,71.2577,,162.649,1.16149,109.761,60.3769,13.3734
2026-06-18 22:00:00+02:00,280.341,61.7199,,111.812,,109.277,76.4109,13.0719
2026-06-18 22:15:00+02:00,271.751,48.1808,,29.4255,,87.6898,71.0116,13.2835
2026-06-18 22:30:00+02:00,235.223,39.8136,,2.96787,,90.4717,63.9416,14.4216
2026-06-18 22:45:00+02:00,218.418,37.5642,,2.83712,,89.3814,61.253,15.3872
2026-06-18 23:00:00+02:00,199.662,37.8533,,2.75016,,88.4724,66.6753,13.972
2026-06-18 23:15:00+02:00,182.357,38.1089,,2.69981,,91.2558,71.6164,14.0369
2026-06-18 23:30:00+02:00,202.995,38.0576,,2.84336,,91.2665,61.9834,11.8521
2026-06-18 23:45:00+02:00,211.305,38.001,,2.88406,,89.6127,60.5387,10.3702
2026-06-19 00:00:00+02:00,250.874,16.0147,,3.15134,,90.8146,54.4966,9.01585
2026-06-19 00:15:00+02:00,253.806,5.76782,,3.20265,,92.6261,53.4375,8.01728
2026-06-19 00:30:00+02:00,257.433,6.38017,,3.40121,,98.2749,48.3355,8.22033
2026-06-19 00:45:00+02:00,253.702,5.81269,,3.22143,,93.4937,38.6654,8.32671
2026-06-19 01:00:00+02:00,252.071,5.70642,,3.17965,,92.2147,50.5039,7.3418
2026-06-19 01:15:00+02:00,249.758,5.45868,,3.09822,,89.1864,51.4775,8.46011
2026-06-19 01:30:00+02:00,252.589,5.62066,,3.15934,,91.1665,50.3708,9.64269
2026-06-19 01:45:00+02:00,251.56,5.62106,,3.15721,,91.4442,46.6448,11.1191
2026-06-19 02:00:00+02:00,244.527,5.49191,,3.07572,,89.4082,46.9421,11.5671
2026-06-19 02:15:00+02:00,247.19,5.59054,,3.10396,,90.3997,46.0996,15.1871
2026-06-19 02:30:00+02:00,245.52,5.56547,,3.08779,,89.7775,55.1047,13.8608
2026-06-19 02:45:00+02:00,241.108,5.6057,,3.08786,,90.8445,75.0594,13.7368
2026-06-19 03:00:00+02:00,244.513,5.53203,,3.09617,,90.1821,86.3328,17.4485
2026-06-19 03:15:00+02:00,227.983,5.7037,,3.03464,,91.5783,100.069,19.8054
2026-06-19 03:30:00+02:00,236.311,5.62809,,3.06901,,91.2801,100.306,19.4397
2026-06-19 03:45:00+02:00,241.109,5.6183,,3.10518,,91.5795,79.7996,21.9127
2026-06-19 04:00:00+02:00,239.021,5.51225,,3.06628,,89.9794,70.5944,23.067
2026-06-19 04:15:00+02:00,239.142,5.67429,,3.10137,,90.9089,76.784,25.2095
2026-06-19 04:30:00+02:00,239.206,5.53939,,3.06892,0.871483,89.514,57.6797,25.0509
2026-06-19 04:45:00+02:00,240.502,5.59816,,3.09585,5.03468,89.6713,55.7612,24.4819
2026-06-19 05:00:00+02:00,245.622,5.85274,,3.19156,13.7989,93.3439,55.7669,23.6516
2026-06-19 05:15:00+02:00,249.481,5.87062,,3.21985,23.4496,93.1166,54.4768,25.8942
2026-06-19 05:30:00+02:00,243.473,4.99182,,2.9504,32.6685,84.9694,47.1293,27.4437
