,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2024-04-07 02:00:00+02:00,54.65,250.23,446.5,2939.08,0.0,49.44
2024-04-07 03:00:00+02:00,59.65,251.65,427.28,2939.93,0.0,51.08
2024-04-07 04:00:00+02:00,86.15,229.58,390.9,2941.8,0.0,57.2
2024-04-07 05:00:00+02:00,88.1,225.13,438.03,2942.9,0.0,45.42
2024-04-07 06:00:00+02:00,116.8,264.9,464.03,2943.15,0.0,50.61
2024-04-07 07:00:00+02:00,120.48,259.58,477.85,2946.0,43.45,51.58
2024-04-07 08:00:00+02:00,91.6,248.68,505.63,2945.73,262.5,46.86
2024-04-07 09:00:00+02:00,77.68,245.65,553.6,2942.1,663.47,22.94
2024-04-07 10:00:00+02:00,86.7,247.73,490.5,2846.28,1370.91,11.43
2024-04-07 11:00:00+02:00,108.25,247.33,420.2,2841.68,1917.69,12.04
2024-04-07 12:00:00+02:00,151.25,238.9,404.65,2838.25,2472.84,9.68
2024-04-07 13:00:00+02:00,129.75,232.0,375.98,2832.5,2603.01,18.11
2024-04-07 14:00:00+02:00,64.83,237.45,308.88,2830.85,2097.09,18.8
2024-04-07 15:00:00+02:00,50.73,252.63,306.18,2831.0,2061.51,20.48
2024-04-07 16:00:00+02:00,81.1,255.38,302.4,2831.43,1626.76,21.28
2024-04-07 17:00:00+02:00,125.73,267.38,446.4,2909.88,950.42,20.92
2024-04-07 18:00:00+02:00,1088.3,268.3,1624.38,2912.35,336.36,13.15
2024-04-07 19:00:00+02:00,2028.23,276.9,1919.23,2911.8,164.03,16.04
2024-04-07 20:00:00+02:00,2445.78,268.15,2250.95,2916.28,7.77,24.56
2024-04-07 21:00:00+02:00,2159.78,275.95,1820.33,2919.7,0.0,26.78
2024-04-07 22:00:00+02:00,1851.38,236.45,1685.05,2923.78,0.0,13.66
2024-04-07 23:00:00+02:00,864.78,258.05,1246.35,2926.1,0.0,17.84
2024-04-08 00:00:00+02:00,520.55,262.45,666.8,2928.68,0.0,32.48
2024-04-08 01:00:00+02:00,245.15,266.28,741.73,2932.23,0.0,34.03
2024-04-08 02:00:00+02:00,103.43,265.53,659.5,2933.53,0.0,26.56
2024-04-08 03:00:00+02:00,250.2,247.08,696.53,2934.48,0.0,11.16
2024-04-08 04:00:00+02:00,236.75,232.48,753.3,2933.35,0.0,13.11
2024-04-08 05:00:00+02:00,912.68,261.9,1441.75,2934.38,0.0,17.72
2024-04-08 06:00:00+02:00,2171.55,279.9,2593.05,2935.13,0.0,12.47
2024-04-08 07:00:00+02:00,1975.2,281.55,2699.85,2934.78,73.25,11.48
2024-04-08 08:00:00+02:00,2160.25,357.35,2537.83,2936.4,382.31,22.93
2024-04-08 09:00:00+02:00,1445.93,342.63,1909.25,2936.15,840.37,25.4
2024-04-08 10:00:00+02:00,1153.75,267.48,1492.3,2931.03,1429.82,16.34
2024-04-08 11:00:00+02:00,282.28,246.63,903.53,2923.73,2059.52,21.28
2024-04-08 12:00:00+02:00,160.95,229.38,607.78,2916.98,1946.88,21.59
2024-04-08 13:00:00+02:00,75.1,249.48,555.48,2910.83,1534.17,34.65
2024-04-08 14:00:00+02:00,253.83,243.98,750.83,2908.9,1605.51,40.14
2024-04-08 15:00:00+02:00,617.03,264.35,964.75,2905.03,1482.94,36.1
2024-04-08 16:00:00+02:00,1062.6,269.58,1025.45,2900.98,1610.52,26.4
2024-04-08 17:00:00+02:00,1738.68,291.73,1980.23,2900.85,1017.19,19.82
2024-04-08 18:00:00+02:00,2098.18,362.05,2421.25,2899.23,583.74,18.41
2024-04-08 19:00:00+02:00,2269.3,376.03,2610.15,2900.68,114.8,18.12
2024-04-08 20:00:00+02:00,2337.38,331.23,2561.28,2903.35,1.99,14.82
2024-04-08 21:00:00+02:00,2138.38,314.65,2030.1,2908.8,0.0,13.56
2024-04-08 22:00:00+02:00,1908.48,287.35,1860.95,2912.33,0.0,16.11
2024-04-08 23:00:00+02:00,1324.5,265.98,1272.0,2916.78,0.0,19.96
2024-04-09 00:00:00+02:00,853.3,271.8,1179.75,2920.68,0.0,18.84
2024-04-09 01:00:00+02:00,353.85,267.13,695.7,2923.33,0.0,20.76
2024-04-09 02:00:00+02:00,162.15,271.33,646.5,2928.7,0.0,48.39
2024-04-09 03:00:00+02:00,145.25,280.03,638.63,2926.65,0.0,57.0
2024-04-09 04:00:00+02:00,180.15,269.05,748.4,2922.73,0.0,38.59
2024-04-09 05:00:00+02:00,405.7,268.05,1006.18,2924.4,0.0,33.87
2024-04-09 06:00:00+02:00,1217.18,276.75,1820.5,2927.33,0.0,55.35
2024-04-09 07:00:00+02:00,1767.1,377.25,2290.3,2926.55,23.32,68.14
2024-04-09 08:00:00+02:00,1611.4,396.6,1953.13,2935.75,127.15,64.27
2024-04-09 09:00:00+02:00,1058.98,388.85,1263.88,2947.35,146.5,52.65
2024-04-09 10:00:00+02:00,858.5,309.6,1027.6,2946.28,232.7,45.65
2024-04-09 11:00:00+02:00,868.0,280.18,1197.7,2948.25,329.88,39.79
2024-04-09 12:00:00+02:00,458.23,273.4,1057.13,2953.93,442.52,40.1
2024-04-09 13:00:00+02:00,235.65,263.05,943.98,2952.93,498.32,31.34
2024-04-09 14:00:00+02:00,299.23,246.15,874.95,2954.33,159.45,21.78
2024-04-09 15:00:00+02:00,490.2,273.5,918.33,2953.13,399.76,19.18
2024-04-09 16:00:00+02:00,635.25,288.93,1036.83,2949.75,324.61,16.71
2024-04-09 17:00:00+02:00,523.33,383.5,1081.73,2956.9,404.34,18.85
2024-04-09 18:00:00+02:00,1291.6,395.48,1464.03,2957.05,86.9,23.68
2024-04-09 19:00:00+02:00,2668.88,396.95,2131.1,2954.05,34.46,18.08
2024-04-09 20:00:00+02:00,2269.28,367.33,1761.83,2954.28,0.0,15.02
2024-04-09 21:00:00+02:00,962.73,314.25,1234.93,2956.95,0.0,11.39
2024-04-09 22:00:00+02:00,438.38,289.33,821.48,2957.68,0.0,10.96
2024-04-09 23:00:00+02:00,181.28,292.83,806.2,2958.1,0.0,13.83
2024-04-10 00:00:00+02:00,188.98,281.13,948.93,2956.53,0.0,20.71
2024-04-10 01:00:00+02:00,97.18,274.38,854.7,2894.85,0.0,26.59
2024-04-10 02:00:00+02:00,176.95,276.05,794.43,2533.93,0.0,22.98
2024-04-10 03:00:00+02:00,203.25,270.08,757.3,2529.68,0.0,25.33
2024-04-10 04:00:00+02:00,151.08,284.38,834.83,2557.73,0.0,14.41
2024-04-10 05:00:00+02:00,385.33,289.78,1044.23,2562.33,0.0,13.41
2024-04-10 06:00:00+02:00,2140.75,348.98,1784.55,2559.2,0.0,12.42
2024-04-10 07:00:00+02:00,2915.25,402.18,2278.0,2561.05,27.99,10.72
2024-04-10 08:00:00+02:00,3026.45,396.95,2349.65,2562.53,358.99,9.13
2024-04-10 09:00:00+02:00,2572.73,351.9,1716.38,2561.93,1043.71,12.96
2024-04-10 10:00:00+02:00,1205.28,296.43,1262.73,2586.3,1486.92,14.68
2024-04-10 11:00:00+02:00,769.75,291.4,938.8,2639.4,801.5,14.76
2024-04-10 12:00:00+02:00,539.65,290.78,898.38,2692.33,847.46,12.01
2024-04-10 13:00:00+02:00,420.08,271.13,841.25,2744.05,1186.32,11.12
2024-04-10 14:00:00+02:00,268.73,273.25,714.78,2800.05,2217.68,14.66
2024-04-10 15:00:00+02:00,325.7,268.9,759.93,2854.13,1827.59,15.56
2024-04-10 16:00:00+02:00,388.63,325.18,840.55,2906.2,1077.4,14.22
2024-04-10 17:00:00+02:00,1021.08,336.53,1036.98,2946.05,416.0,14.78
2024-04-10 18:00:00+02:00,2108.68,401.15,1916.58,2951.58,603.87,12.5
2024-04-10 19:00:00+02:00,2684.25,405.63,2050.78,2951.53,146.5,10.49
2024-04-10 20:00:00+02:00,2557.45,398.6,1877.25,2951.23,11.75,10.23
2024-04-10 21:00:00+02:00,2193.9,352.63,1542.43,2954.53,0.0,12.56
2024-04-10 22:00:00+02:00,1629.7,272.08,1550.25,2956.23,0.0,17.9
2024-04-10 23:00:00+02:00,1065.7,273.78,1166.8,2957.65,0.0,16.69
2024-04-11 00:00:00+02:00,608.9,234.88,998.38,2959.23,0.0,15.98
2024-04-11 01:00:00+02:00,483.95,242.05,752.23,2961.05,0.0,19.29
2024-04-11 02:00:00+02:00,261.53,259.48,666.25,2961.95,0.0,21.99
2024-04-11 03:00:00+02:00,214.75,243.58,592.73,2961.63,0.0,18.56
2024-04-11 04:00:00+02:00,311.18,237.15,545.73,2961.35,0.0,18.95
2024-04-11 05:00:00+02:00,336.7,247.55,727.35,2961.95,0.0,21.24
2024-04-11 06:00:00+02:00,474.75,276.45,1042.38,2962.63,0.0,23.26
2024-04-11 07:00:00+02:00,1043.93,380.43,1257.6,2962.8,75.24,18.11
2024-04-11 08:00:00+02:00,828.53,347.38,1242.08,2963.43,424.46,17.37
2024-04-11 09:00:00+02:00,302.28,319.73,648.5,2960.88,1071.61,6.83
2024-04-11 10:00:00+02:00,188.33,254.18,709.55,2966.33,1804.36,5.6
2024-04-11 11:00:00+02:00,196.9,252.58,730.0,2960.7,2402.27,5.52
2024-04-11 12:00:00+02:00,130.0,234.68,465.95,2946.53,2729.47,2.67
2024-04-11 13:00:00+02:00,113.98,249.0,477.45,2938.85,2873.89,2.13
2024-04-11 14:00:00+02:00,112.2,243.93,617.48,2825.03,2860.94,5.71
2024-04-11 15:00:00+02:00,203.93,293.68,629.48,2777.28,2531.23,8.44
2024-04-11 16:00:00+02:00,331.58,274.03,747.03,2860.1,1339.21,10.06
2024-04-11 17:00:00+02:00,873.28,313.9,1061.1,2935.68,1269.24,9.29
2024-04-11 18:00:00+02:00,2509.75,369.3,1743.9,2938.08,975.13,9.19
2024-04-11 19:00:00+02:00,2608.7,384.25,2327.28,2936.05,318.22,8.22
2024-04-11 20:00:00+02:00,2678.28,388.58,2357.98,2936.05,7.86,6.29
2024-04-11 21:00:00+02:00,2542.7,378.3,1861.98,2939.98,0.0,4.17
2024-04-11 22:00:00+02:00,1982.13,356.53,1689.38,2943.85,0.0,8.66
2024-04-11 23:00:00+02:00,1194.43,259.2,1199.43,2948.08,0.0,10.81
2024-04-12 00:00:00+02:00,1478.48,247.3,919.73,2948.63,0.0,13.94
2024-04-12 01:00:00+02:00,1072.95,238.85,592.25,2950.3,0.0,10.21
2024-04-12 02:00:00+02:00,828.08,240.15,554.33,2953.53,0.0,10.96
2024-04-12 03:00:00+02:00,739.18,248.1,537.38,2954.63,0.0,12.37
2024-04-12 04:00:00+02:00,818.93,248.13,618.5,2956.98,0.0,11.68
2024-04-12 05:00:00+02:00,1639.28,262.78,1102.18,2959.45,0.0,6.94
2024-04-12 06:00:00+02:00,3017.35,363.68,1928.98,2955.05,0.0,4.62
2024-04-12 07:00:00+02:00,3184.3,383.15,2219.63,2954.75,103.14,6.7
2024-04-12 08:00:00+02:00,2728.7,382.58,1664.98,2955.83,412.11,7.6
2024-04-12 09:00:00+02:00,1268.25,304.73,964.23,2953.88,1109.18,2.34
2024-04-12 10:00:00+02:00,196.85,261.1,805.15,2949.18,1602.23,0.62
2024-04-12 11:00:00+02:00,145.23,254.95,591.33,2941.78,2399.68,0.33
2024-04-12 12:00:00+02:00,92.68,240.4,447.3,2938.7,2373.76,0.98
2024-04-12 13:00:00+02:00,148.9,245.85,475.45,2933.75,2866.12,1.16
2024-04-12 14:00:00+02:00,162.03,247.65,444.2,2929.15,2725.5,1.78
2024-04-12 15:00:00+02:00,198.85,250.53,418.7,2925.75,2384.73,6.23
2024-04-12 16:00:00+02:00,193.38,265.43,480.13,2924.58,1725.23,8.48
2024-04-12 17:00:00+02:00,403.48,361.93,813.35,2921.18,1144.77,7.84
2024-04-12 18:00:00+02:00,2362.7,392.33,1666.5,2919.9,721.78,7.99
2024-04-12 19:00:00+02:00,3263.38,392.1,2577.3,2920.78,260.52,6.45
2024-04-12 20:00:00+02:00,3354.78,391.95,2624.08,2925.1,9.76,3.78
2024-04-12 21:00:00+02:00,2098.18,374.55,1704.13,2931.6,0.0,2.55
2024-04-12 22:00:00+02:00,1542.95,346.7,1113.63,2934.75,0.0,1.76
2024-04-12 23:00:00+02:00,702.03,332.48,805.13,2945.55,0.0,3.66
2024-04-13 00:00:00+02:00,183.55,278.05,997.55,2943.95,0.0,5.44
2024-04-13 01:00:00+02:00,100.25,282.05,758.43,2945.83,0.0,2.7
2024-04-13 02:00:00+02:00,113.23,252.55,642.9,2948.38,0.0,3.46
2024-04-13 03:00:00+02:00,56.13,247.4,611.13,2950.6,0.0,4.05
2024-04-13 04:00:00+02:00,38.8,244.05,609.33,2952.48,0.0,3.35
2024-04-13 05:00:00+02:00,45.83,252.5,668.7,2953.65,0.0,3.74
2024-04-13 06:00:00+02:00,243.7,249.73,688.35,2953.53,0.0,4.02
2024-04-13 07:00:00+02:00,147.45,247.58,675.4,2955.25,83.01,3.98
2024-04-13 08:00:00+02:00,61.7,241.95,662.68,2953.68,418.5,3.86
2024-04-13 09:00:00+02:00,35.25,234.98,577.93,2947.93,1117.04,3.6
2024-04-13 10:00:00+02:00,31.88,243.95,457.93,2844.75,1849.62,3.43
2024-04-13 11:00:00+02:00,31.78,238.05,386.33,2838.65,2393.2,2.38
2024-04-13 12:00:00+02:00,28.53,239.95,429.83,2835.25,2615.36,0.8
2024-04-13 13:00:00+02:00,2.93,233.9,381.45,2831.58,2649.05,0.07
2024-04-13 14:00:00+02:00,7.1,242.48,383.78,2829.85,2617.35,0.96
2024-04-13 15:00:00+02:00,67.05,243.98,336.03,2827.35,2365.99,2.37
2024-04-13 16:00:00+02:00,59.3,257.83,332.88,2825.4,1922.95,4.04
2024-04-13 17:00:00+02:00,180.85,268.15,646.55,2902.98,1426.02,3.59
2024-04-13 18:00:00+02:00,240.2,301.15,1032.15,2906.48,838.39,3.93
2024-04-13 19:00:00+02:00,679.48,344.85,1248.88,2905.55,266.39,2.95
2024-04-13 20:00:00+02:00,631.53,383.98,1215.4,2909.1,18.83,1.58
2024-04-13 21:00:00+02:00,429.03,381.95,1071.5,2917.65,0.0,0.96
2024-04-13 22:00:00+02:00,474.13,344.48,1032.08,2924.68,0.0,4.91
2024-04-13 23:00:00+02:00,411.93,275.2,857.35,2931.35,0.0,13.22
2024-04-14 00:00:00+02:00,276.38,273.43,715.18,2934.3,0.0,17.55
2024-04-14 01:00:00+02:00,217.83,281.75,643.38,2937.28,0.0,20.94
2024-04-14 02:00:00+02:00,160.08,279.1,557.58,2941.65,0.0,24.39
2024-04-14 03:00:00+02:00,122.98,266.13,641.48,2941.6,0.0,25.9
2024-04-14 04:00:00+02:00,126.13,251.35,635.9,2943.35,0.0,28.79
2024-04-14 05:00:00+02:00,120.03,244.03,748.58,2944.7,0.0,29.38
2024-04-14 06:00:00+02:00,122.58,262.33,709.13,2944.98,0.0,29.42
2024-04-14 07:00:00+02:00,123.28,261.08,550.63,2945.45,77.22,32.48
2024-04-14 08:00:00+02:00,111.08,253.23,409.78,2848.13,466.53,27.43
2024-04-14 09:00:00+02:00,246.45,251.0,363.43,2844.33,1171.38,19.19
2024-04-14 10:00:00+02:00,260.95,247.55,365.6,2833.73,1744.07,15.68
2024-04-14 11:00:00+02:00,274.35,251.43,310.65,2821.6,2382.83,12.61
2024-04-14 12:00:00+02:00,215.45,262.8,367.68,2813.75,2682.13,15.74
2024-04-14 13:00:00+02:00,53.98,263.93,408.45,2812.03,2771.45,10.63
2024-04-14 14:00:00+02:00,29.43,255.73,371.23,2811.05,2814.29,10.83
2024-04-14 15:00:00+02:00,51.58,255.28,434.55,2808.65,2503.33,14.35
2024-04-14 16:00:00+02:00,254.0,270.85,486.0,2810.6,2055.72,16.38
2024-04-14 17:00:00+02:00,305.15,279.8,528.58,2813.93,1493.31,15.29
2024-04-14 18:00:00+02:00,501.83,306.48,925.88,2895.8,789.76,11.85
2024-04-14 19:00:00+02:00,1384.53,346.9,1164.78,2902.55,193.75,7.79
2024-04-14 20:00:00+02:00,2518.8,346.43,1362.43,2907.03,24.01,10.78
2024-04-14 21:00:00+02:00,2476.13,339.85,1349.43,2914.48,0.0,20.06
2024-04-14 22:00:00+02:00,2419.9,305.93,1319.6,2922.2,0.0,29.55
2024-04-14 23:00:00+02:00,1644.83,268.38,1003.95,2929.1,0.0,30.33
2024-04-15 00:00:00+02:00,904.2,254.05,1089.18,2932.78,0.0,46.19
2024-04-15 01:00:00+02:00,745.63,245.28,943.48,2936.1,0.0,50.34
2024-04-15 02:00:00+02:00,616.13,244.98,869.88,2937.73,0.0,35.65
2024-04-15 03:00:00+02:00,773.65,244.78,855.38,2936.85,0.0,38.51
2024-04-15 04:00:00+02:00,731.1,256.08,883.15,2936.13,0.0,23.59
2024-04-15 05:00:00+02:00,1653.2,322.23,1278.38,2933.98,0.0,22.29
2024-04-15 06:00:00+02:00,3157.55,356.88,2223.1,2930.95,0.0,29.21
2024-04-15 07:00:00+02:00,3328.05,392.15,2651.28,2931.48,75.84,26.5
2024-04-15 08:00:00+02:00,3412.0,394.23,2518.8,2928.6,256.63,34.94
2024-04-15 09:00:00+02:00,3115.58,390.38,1786.65,2928.38,336.36,34.44
2024-04-15 10:00:00+02:00,2108.18,344.45,1226.55,2927.68,624.0,37.33
2024-04-15 11:00:00+02:00,884.78,271.58,1277.45,2925.5,964.76,46.5
2024-04-15 12:00:00+02:00,373.05,284.33,1063.65,2924.6,2723.51,57.14
2024-04-15 13:00:00+02:00,359.9,283.6,920.33,2922.83,1787.51,55.13
2024-04-15 14:00:00+02:00,344.53,282.73,674.48,2920.53,2410.73,62.16
2024-04-15 15:00:00+02:00,355.9,308.05,700.85,2918.53,2158.08,64.98
2024-04-15 16:00:00+02:00,368.98,327.35,723.93,2920.08,2113.33,68.79
2024-04-15 17:00:00+02:00,500.68,356.75,877.7,2922.1,1522.5,67.76
2024-04-15 18:00:00+02:00,1544.88,391.23,1056.05,2923.35,833.21,68.23
2024-04-15 19:00:00+02:00,2987.23,399.03,1639.1,2925.78,247.47,65.47
2024-04-15 20:00:00+02:00,3149.18,402.35,1749.43,2930.53,22.72,67.11
2024-04-15 21:00:00+02:00,1614.28,384.63,1057.08,2933.28,0.0,65.84
2024-04-15 22:00:00+02:00,678.73,388.55,909.4,2942.65,0.0,70.16
2024-04-15 23:00:00+02:00,502.5,368.1,825.05,2939.5,0.0,70.04
2024-04-16 00:00:00+02:00,495.18,288.88,946.18,2940.95,0.0,69.05
2024-04-16 01:00:00+02:00,369.9,288.33,929.88,2947.58,0.0,59.6
2024-04-16 02:00:00+02:00,357.25,289.93,787.9,2955.38,0.0,49.28
2024-04-16 03:00:00+02:00,336.73,296.4,790.55,2956.35,0.0,53.76
2024-04-16 04:00:00+02:00,341.7,301.63,877.2,2968.9,0.0,56.06
2024-04-16 05:00:00+02:00,547.53,363.25,994.5,2966.7,0.0,56.98
2024-04-16 06:00:00+02:00,1310.58,404.28,1191.38,2965.53,0.0,63.37
2024-04-16 07:00:00+02:00,3052.93,407.05,1804.38,2966.63,64.18,53.05
2024-04-16 08:00:00+02:00,2734.95,398.33,1596.03,2967.98,298.09,51.52
2024-04-16 09:00:00+02:00,1117.78,396.85,1225.45,2970.68,530.02,49.85
2024-04-16 10:00:00+02:00,485.15,344.2,1012.13,2967.9,1714.96,43.34
2024-04-16 11:00:00+02:00,300.33,325.58,828.25,2965.48,2845.99,45.13
2024-04-16 12:00:00+02:00,333.65,303.58,657.98,2964.4,2679.54,54.23
2024-04-16 13:00:00+02:00,362.48,302.9,851.8,2955.33,1965.63,52.35
2024-04-16 14:00:00+02:00,474.33,288.55,832.75,2952.93,2143.13,53.7
2024-04-16 15:00:00+02:00,483.25,290.75,838.7,2953.98,1300.34,50.45
2024-04-16 16:00:00+02:00,458.93,263.23,963.9,2952.58,1399.42,48.57
2024-04-16 17:00:00+02:00,1316.4,247.63,1185.38,2953.23,1272.44,54.72
2024-04-16 18:00:00+02:00,2016.5,283.8,1744.48,2954.3,448.39,56.88
2024-04-16 19:00:00+02:00,2702.28,294.58,1819.9,2954.2,64.87,55.58
2024-04-16 20:00:00+02:00,3078.85,296.28,2082.48,2956.15,24.7,45.05
2024-04-16 21:00:00+02:00,2275.23,286.1,1854.55,2957.6,0.0,46.27
2024-04-16 22:00:00+02:00,1674.9,255.45,1796.95,2960.6,0.0,31.12
2024-04-16 23:00:00+02:00,1326.98,196.48,1265.4,2961.23,0.0,34.05
2024-04-17 00:00:00+02:00,880.63,166.08,1056.6,2960.38,0.0,25.78
2024-04-17 01:00:00+02:00,1097.1,164.45,1058.88,2962.28,0.0,21.97
2024-04-17 02:00:00+02:00,1093.35,171.48,877.7,2966.3,0.0,16.0
2024-04-17 03:00:00+02:00,1003.78,183.2,860.25,2961.58,0.0,23.35
2024-04-17 04:00:00+02:00,1049.3,205.6,980.28,2961.08,0.0,23.07
2024-04-17 05:00:00+02:00,1290.2,262.05,1237.7,2960.73,0.0,22.45
2024-04-17 06:00:00+02:00,2603.28,299.43,1983.43,2958.2,0.0,22.23
2024-04-17 07:00:00+02:00,3321.63,304.58,2253.2,2957.13,25.91,22.12
2024-04-17 08:00:00+02:00,3396.15,283.23,2219.58,2957.48,136.05,25.39
2024-04-17 09:00:00+02:00,2977.68,272.33,2142.9,2958.5,355.1,23.56
2024-04-17 10:00:00+02:00,1663.45,189.2,1619.18,2959.05,955.0,23.31
2024-04-17 11:00:00+02:00,1381.7,150.53,1216.25,2960.33,1162.31,19.94
2024-04-17 12:00:00+02:00,1021.7,169.63,1182.0,2959.75,1431.89,17.37
2024-04-17 13:00:00+02:00,522.03,163.18,968.85,2960.53,1320.98,16.24
2024-04-17 14:00:00+02:00,574.55,159.18,871.3,2960.7,1501.17,20.58
2024-04-17 15:00:00+02:00,495.63,191.45,908.83,2958.65,1074.2,20.74
2024-04-17 16:00:00+02:00,545.58,223.45,994.23,2957.18,1794.51,17.81
2024-04-17 17:00:00+02:00,1532.98,285.58,1378.18,2958.0,538.4,18.07
2024-04-17 18:00:00+02:00,2785.33,305.0,1954.98,2959.33,237.19,20.7
2024-04-17 19:00:00+02:00,3379.5,321.03,2297.3,2960.4,148.4,19.59
2024-04-17 20:00:00+02:00,3672.2,293.4,2494.05,2960.9,12.35,18.56
2024-04-17 21:00:00+02:00,3412.0,286.08,2425.43,2963.88,0.0,11.99
2024-04-17 22:00:00+02:00,2882.7,288.85,2028.78,2964.43,0.0,4.61
2024-04-17 23:00:00+02:00,2488.95,278.28,1803.5,2963.05,0.0,4.82
2024-04-18 00:00:00+02:00,1752.13,213.55,1201.58,2964.73,0.0,6.62
2024-04-18 01:00:00+02:00,788.33,175.85,956.63,2964.75,0.0,4.24
2024-04-18 02:00:00+02:00,782.75,189.38,720.65,2965.73,0.0,3.46
2024-04-18 03:00:00+02:00,836.73,187.33,643.8,2965.7,0.0,2.25
2024-04-18 04:00:00+02:00,972.35,177.2,733.45,2967.9,0.0,5.34
2024-04-18 05:00:00+02:00,1924.85,194.03,1138.7,2966.15,0.0,10.7
2024-04-18 06:00:00+02:00,3415.6,292.18,2064.95,2966.15,0.0,12.27
2024-04-18 07:00:00+02:00,3559.2,307.4,2311.33,2964.83,42.76,11.26
2024-04-18 08:00:00+02:00,3667.03,292.88,2496.48,2961.35,430.94,9.37
2024-04-18 09:00:00+02:00,2963.78,268.53,2211.43,2971.25,417.98,10.13
2024-04-18 10:00:00+02:00,958.68,186.0,1497.6,2974.93,623.31,12.97
2024-04-18 11:00:00+02:00,513.55,150.1,998.0,2975.35,1175.87,13.85
2024-04-18 12:00:00+02:00,419.33,161.65,900.8,2974.48,1317.18,14.97
2024-04-18 13:00:00+02:00,572.58,162.93,733.08,2967.05,2174.83,15.88
2024-04-18 14:00:00+02:00,538.3,157.58,569.58,2970.53,1711.07,19.47
2024-04-18 15:00:00+02:00,325.53,141.53,597.33,2971.8,1771.27,25.37
2024-04-18 16:00:00+02:00,245.08,148.65,623.43,2964.8,1920.28,26.95
2024-04-18 17:00:00+02:00,239.85,276.8,761.95,2960.93,1205.06,26.4
2024-04-18 18:00:00+02:00,768.35,288.95,1190.03,2963.38,807.29,24.26
2024-04-18 19:00:00+02:00,2938.23,273.53,1761.55,2963.68,355.71,17.6
2024-04-18 20:00:00+02:00,3317.23,290.48,2084.55,2966.75,31.79,18.64
2024-04-18 21:00:00+02:00,2091.73,281.03,1488.98,2963.7,0.0,18.83
2024-04-18 22:00:00+02:00,604.65,186.68,1118.13,2965.98,0.0,12.08
2024-04-18 23:00:00+02:00,504.28,165.3,874.63,2966.53,0.0,8.78
2024-04-19 00:00:00+02:00,381.0,138.28,742.93,2966.08,0.0,4.52
2024-04-19 01:00:00+02:00,411.2,135.6,681.08,2966.98,0.0,3.6
2024-04-19 02:00:00+02:00,393.2,135.23,630.4,2967.08,0.0,2.94
2024-04-19 03:00:00+02:00,416.15,132.75,603.75,2968.35,0.0,5.26
2024-04-19 04:00:00+02:00,460.35,169.63,625.85,2968.43,0.0,6.17
2024-04-19 05:00:00+02:00,502.9,193.68,734.05,2967.65,0.0,11.72
2024-04-19 06:00:00+02:00,943.25,212.45,1015.75,2965.4,0.0,19.24
2024-04-19 07:00:00+02:00,1052.93,227.88,1744.73,2963.38,89.49,21.25
2024-04-19 08:00:00+02:00,788.55,270.3,1608.88,2963.68,295.5,23.03
2024-04-19 09:00:00+02:00,435.7,290.93,1117.48,2963.2,264.4,24.63
2024-04-19 10:00:00+02:00,397.08,248.88,1062.33,2960.13,674.44,28.44
2024-04-19 11:00:00+02:00,405.58,239.65,917.55,2958.93,507.39,40.69
2024-04-19 12:00:00+02:00,433.93,251.98,799.83,2958.38,295.5,43.9
2024-04-19 13:00:00+02:00,380.78,257.95,785.85,2960.23,474.22,53.42
2024-04-19 14:00:00+02:00,425.3,243.18,808.4,2958.1,626.5,55.15
2024-04-19 15:00:00+02:00,410.83,288.35,836.68,2958.08,316.23,59.2
2024-04-19 16:00:00+02:00,423.1,285.5,920.4,2957.83,297.4,58.86
2024-04-19 17:00:00+02:00,493.1,292.05,1137.8,2959.35,222.94,57.24
2024-04-19 18:00:00+02:00,835.78,361.88,1335.03,2957.2,127.06,58.47
2024-04-19 19:00:00+02:00,1158.98,333.88,2117.05,2956.98,41.55,55.36
2024-04-19 20:00:00+02:00,1058.45,345.93,1998.55,2956.75,0.69,53.37
2024-04-19 21:00:00+02:00,823.68,291.18,1204.68,2956.2,0.0,42.91
2024-04-19 22:00:00+02:00,458.55,259.3,1136.85,2958.88,0.0,42.87
2024-04-19 23:00:00+02:00,455.03,258.48,849.5,2959.38,0.0,27.15
2024-04-20 00:00:00+02:00,422.15,245.38,680.8,2958.2,0.0,32.18
2024-04-20 01:00:00+02:00,341.25,240.15,538.58,2960.45,0.0,34.38
2024-04-20 02:00:00+02:00,327.3,239.48,475.58,2962.1,0.0,34.35
2024-04-20 03:00:00+02:00,333.45,245.03,475.5,2962.5,0.0,32.54
2024-04-20 04:00:00+02:00,337.23,240.73,409.5,2964.0,0.0,27.01
2024-04-20 05:00:00+02:00,370.28,258.35,414.93,2963.28,0.0,32.77
2024-04-20 06:00:00+02:00,396.18,286.58,535.33,2962.9,0.0,30.74
2024-04-20 07:00:00+02:00,384.68,276.43,602.88,2963.9,38.27,28.91
2024-04-20 08:00:00+02:00,392.3,273.83,660.63,2963.85,396.56,26.81
2024-04-20 09:00:00+02:00,279.48,265.18,620.18,2964.38,555.93,30.19
2024-04-20 10:00:00+02:00,153.13,261.83,597.03,2966.98,1371.0,29.78
2024-04-20 11:00:00+02:00,121.98,247.0,628.18,2963.58,2235.13,27.97
2024-04-20 12:00:00+02:00,91.65,248.13,557.38,2962.88,3122.66,23.63
