,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2021-01-13 10:00:00+02:00,1004.0,2742.0,0.0,147.0,1409.0,977.0,719.0
2021-01-13 11:00:00+02:00,972.0,2512.0,0.0,376.0,1151.0,1252.0,760.0
2021-01-13 12:00:00+02:00,848.0,2524.0,0.0,375.0,1372.0,1281.0,902.0
2021-01-13 13:00:00+02:00,769.0,2436.0,0.0,375.0,1490.0,1083.0,985.0
2021-01-13 14:00:00+02:00,772.0,2493.0,0.0,376.0,1425.0,875.0,999.0
2021-01-13 15:00:00+02:00,774.0,2507.0,0.0,470.0,1442.0,564.0,963.0
2021-01-13 16:00:00+02:00,791.0,2592.0,0.0,480.0,1420.0,196.0,905.0
2021-01-13 17:00:00+02:00,842.0,2612.0,0.0,469.0,1508.0,10.0,786.0
2021-01-13 18:00:00+02:00,910.0,2614.0,0.0,477.0,1524.0,0.0,867.0
2021-01-13 19:00:00+02:00,981.0,2441.0,0.0,480.0,1521.0,0.0,959.0
2021-01-13 20:00:00+02:00,982.0,2512.0,0.0,477.0,1552.0,0.0,997.0
2021-01-13 21:00:00+02:00,977.0,2780.0,0.0,379.0,1431.0,0.0,1001.0
2021-01-13 22:00:00+02:00,978.0,2500.0,0.0,377.0,1176.0,0.0,973.0
2021-01-13 23:00:00+02:00,975.0,2576.0,0.0,378.0,739.0,0.0,1038.0
2021-01-14 00:00:00+02:00,981.0,2167.0,0.0,378.0,497.0,0.0,1100.0
2021-01-14 01:00:00+02:00,996.0,1659.0,0.0,378.0,766.0,0.0,1219.0
2021-01-14 02:00:00+02:00,1026.0,1336.0,0.0,378.0,895.0,0.0,1332.0
2021-01-14 03:00:00+02:00,1043.0,1320.0,0.0,377.0,883.0,0.0,1417.0
2021-01-14 04:00:00+02:00,1046.0,1407.0,0.0,378.0,790.0,0.0,1426.0
2021-01-14 05:00:00+02:00,1041.0,1199.0,0.0,377.0,908.0,0.0,1555.0
2021-01-14 06:00:00+02:00,1003.0,1283.0,0.0,378.0,1142.0,0.0,1749.0
2021-01-14 07:00:00+02:00,1047.0,1767.0,0.0,378.0,1279.0,1.0,1728.0
2021-01-14 08:00:00+02:00,1030.0,2307.0,0.0,377.0,1341.0,214.0,1616.0
2021-01-14 09:00:00+02:00,1020.0,2313.0,0.0,378.0,1294.0,909.0,1527.0
2021-01-14 10:00:00+02:00,887.0,2531.0,0.0,378.0,1366.0,1509.0,1204.0
2021-01-14 11:00:00+02:00,777.0,2676.0,0.0,377.0,1302.0,1823.0,974.0
2021-01-14 12:00:00+02:00,780.0,2613.0,0.0,377.0,1316.0,1831.0,932.0
2021-01-14 13:00:00+02:00,778.0,2767.0,0.0,377.0,1373.0,1503.0,865.0
2021-01-14 14:00:00+02:00,778.0,2850.0,0.0,408.0,1375.0,1128.0,885.0
2021-01-14 15:00:00+02:00,782.0,2752.0,0.0,479.0,1413.0,691.0,959.0
2021-01-14 16:00:00+02:00,783.0,2959.0,0.0,479.0,1412.0,213.0,1046.0
2021-01-14 17:00:00+02:00,777.0,2828.0,0.0,490.0,1498.0,14.0,1201.0
2021-01-14 18:00:00+02:00,776.0,3112.0,0.0,585.0,1516.0,0.0,1340.0
2021-01-14 19:00:00+02:00,781.0,2859.0,0.0,585.0,1483.0,0.0,1383.0
2021-01-14 20:00:00+02:00,789.0,2865.0,0.0,494.0,1351.0,0.0,1397.0
2021-01-14 21:00:00+02:00,791.0,2902.0,0.0,379.0,1304.0,0.0,1446.0
2021-01-14 22:00:00+02:00,794.0,2634.0,0.0,379.0,1176.0,0.0,1749.0
2021-01-14 23:00:00+02:00,790.0,2154.0,0.0,379.0,1199.0,0.0,1879.0
2021-01-15 00:00:00+02:00,788.0,1901.0,0.0,379.0,627.0,0.0,1869.0
2021-01-15 01:00:00+02:00,782.0,1767.0,0.0,379.0,730.0,0.0,1714.0
2021-01-15 02:00:00+02:00,775.0,1588.0,0.0,380.0,767.0,0.0,1684.0
2021-01-15 03:00:00+02:00,775.0,1320.0,0.0,379.0,722.0,0.0,1983.0
2021-01-15 04:00:00+02:00,790.0,1383.0,0.0,379.0,827.0,0.0,1885.0
2021-01-15 05:00:00+02:00,789.0,1552.0,0.0,379.0,923.0,0.0,1746.0
2021-01-15 06:00:00+02:00,788.0,1965.0,0.0,379.0,1007.0,0.0,1492.0
2021-01-15 07:00:00+02:00,810.0,2621.0,0.0,379.0,1044.0,1.0,1373.0
2021-01-15 08:00:00+02:00,824.0,3025.0,0.0,375.0,1350.0,165.0,1335.0
2021-01-15 09:00:00+02:00,813.0,3216.0,0.0,374.0,1333.0,642.0,1401.0
2021-01-15 10:00:00+02:00,823.0,3393.0,0.0,326.0,1396.0,1032.0,1375.0
2021-01-15 11:00:00+02:00,851.0,3511.0,0.0,261.0,1385.0,1200.0,1279.0
2021-01-15 12:00:00+02:00,801.0,3340.0,0.0,374.0,1506.0,1229.0,1174.0
2021-01-15 13:00:00+02:00,777.0,3484.0,0.0,374.0,1506.0,1150.0,1039.0
2021-01-15 14:00:00+02:00,764.0,3633.0,0.0,374.0,1410.0,977.0,931.0
2021-01-15 15:00:00+02:00,766.0,3582.0,0.0,374.0,1407.0,598.0,896.0
2021-01-15 16:00:00+02:00,758.0,3447.0,0.0,374.0,1325.0,188.0,868.0
2021-01-15 17:00:00+02:00,783.0,3211.0,0.0,465.0,1415.0,7.0,776.0
2021-01-15 18:00:00+02:00,782.0,3265.0,0.0,467.0,1365.0,0.0,662.0
2021-01-15 19:00:00+02:00,797.0,3560.0,0.0,458.0,1269.0,0.0,567.0
2021-01-15 20:00:00+02:00,805.0,3673.0,0.0,375.0,1195.0,0.0,476.0
2021-01-15 21:00:00+02:00,821.0,3453.0,0.0,374.0,1109.0,0.0,466.0
2021-01-15 22:00:00+02:00,837.0,3387.0,0.0,374.0,1111.0,0.0,399.0
2021-01-15 23:00:00+02:00,831.0,3216.0,0.0,374.0,1117.0,0.0,388.0
2021-01-16 00:00:00+02:00,808.0,3142.0,0.0,374.0,465.0,0.0,335.0
2021-01-16 01:00:00+02:00,843.0,3101.0,0.0,374.0,641.0,0.0,343.0
2021-01-16 02:00:00+02:00,818.0,2973.0,0.0,374.0,691.0,0.0,378.0
2021-01-16 03:00:00+02:00,825.0,2880.0,0.0,374.0,743.0,0.0,409.0
2021-01-16 04:00:00+02:00,822.0,2719.0,0.0,374.0,763.0,0.0,464.0
2021-01-16 05:00:00+02:00,819.0,2437.0,0.0,374.0,701.0,0.0,683.0
2021-01-16 06:00:00+02:00,810.0,2378.0,0.0,374.0,722.0,0.0,873.0
2021-01-16 07:00:00+02:00,806.0,2312.0,0.0,374.0,969.0,0.0,1089.0
2021-01-16 08:00:00+02:00,807.0,2401.0,0.0,374.0,1120.0,16.0,1231.0
2021-01-16 09:00:00+02:00,796.0,2852.0,0.0,374.0,1145.0,69.0,1406.0
2021-01-16 10:00:00+02:00,803.0,3120.0,0.0,374.0,1137.0,152.0,1443.0
2021-01-16 11:00:00+02:00,806.0,3421.0,0.0,374.0,1153.0,230.0,1377.0
2021-01-16 12:00:00+02:00,850.0,3625.0,0.0,374.0,1310.0,297.0,1208.0
2021-01-16 13:00:00+02:00,912.0,3639.0,0.0,374.0,1325.0,278.0,1147.0
2021-01-16 14:00:00+02:00,843.0,3411.0,0.0,374.0,1210.0,227.0,1141.0
2021-01-16 15:00:00+02:00,784.0,3198.0,0.0,374.0,1263.0,185.0,1232.0
2021-01-16 16:00:00+02:00,789.0,3114.0,0.0,374.0,1244.0,77.0,1341.0
2021-01-16 17:00:00+02:00,784.0,3364.0,0.0,374.0,1285.0,4.0,1374.0
2021-01-16 18:00:00+02:00,786.0,3323.0,0.0,476.0,1435.0,0.0,1356.0
2021-01-16 19:00:00+02:00,781.0,3367.0,0.0,374.0,1373.0,0.0,1446.0
2021-01-16 20:00:00+02:00,778.0,3347.0,0.0,411.0,1312.0,0.0,1474.0
2021-01-16 21:00:00+02:00,773.0,3468.0,0.0,374.0,1269.0,0.0,1392.0
2021-01-16 22:00:00+02:00,782.0,3212.0,0.0,375.0,1124.0,0.0,1373.0
2021-01-16 23:00:00+02:00,790.0,3024.0,0.0,374.0,1010.0,0.0,1327.0
2021-01-17 00:00:00+02:00,607.0,2838.0,0.0,364.0,613.0,0.0,1312.0
2021-01-17 01:00:00+02:00,614.0,2731.0,0.0,312.0,689.0,0.0,1360.0
2021-01-17 02:00:00+02:00,606.0,2467.0,0.0,311.0,682.0,0.0,1423.0
2021-01-17 03:00:00+02:00,672.0,2350.0,0.0,312.0,685.0,0.0,1408.0
2021-01-17 04:00:00+02:00,748.0,2142.0,0.0,312.0,811.0,0.0,1419.0
2021-01-17 05:00:00+02:00,761.0,2078.0,0.0,311.0,791.0,0.0,1433.0
2021-01-17 06:00:00+02:00,765.0,2022.0,0.0,312.0,801.0,0.0,1508.0
2021-01-17 07:00:00+02:00,763.0,2185.0,0.0,312.0,931.0,1.0,1407.0
2021-01-17 08:00:00+02:00,778.0,2162.0,0.0,333.0,1096.0,158.0,1307.0
2021-01-17 09:00:00+02:00,797.0,2371.0,0.0,356.0,1207.0,625.0,1210.0
2021-01-17 10:00:00+02:00,788.0,2642.0,0.0,369.0,1342.0,1078.0,1113.0
2021-01-17 11:00:00+02:00,785.0,2853.0,0.0,420.0,1241.0,1359.0,1068.0
2021-01-17 12:00:00+02:00,786.0,2749.0,0.0,566.0,1284.0,1469.0,1057.0
2021-01-17 13:00:00+02:00,794.0,2882.0,0.0,369.0,1271.0,1493.0,952.0
2021-01-17 14:00:00+02:00,794.0,2658.0,0.0,327.0,1150.0,1341.0,834.0
2021-01-17 15:00:00+02:00,788.0,2741.0,0.0,325.0,1317.0,907.0,904.0
2021-01-17 16:00:00+02:00,803.0,2618.0,0.0,336.0,1320.0,262.0,1027.0
2021-01-17 17:00:00+02:00,823.0,2788.0,0.0,367.0,1378.0,10.0,927.0
2021-01-17 18:00:00+02:00,778.0,2978.0,0.0,410.0,1436.0,0.0,790.0
2021-01-17 19:00:00+02:00,764.0,3072.0,0.0,366.0,1341.0,0.0,700.0
2021-01-17 20:00:00+02:00,761.0,3220.0,0.0,316.0,1207.0,0.0,644.0
2021-01-17 21:00:00+02:00,752.0,3206.0,0.0,316.0,1223.0,0.0,575.0
2021-01-17 22:00:00+02:00,753.0,3128.0,0.0,316.0,1077.0,0.0,462.0
2021-01-17 23:00:00+02:00,764.0,3144.0,0.0,309.0,1005.0,0.0,403.0
2021-01-18 00:00:00+02:00,763.0,2844.0,0.0,223.0,490.0,0.0,354.0
2021-01-18 01:00:00+02:00,777.0,2862.0,0.0,223.0,720.0,0.0,397.0
2021-01-18 02:00:00+02:00,756.0,2678.0,0.0,224.0,913.0,0.0,584.0
2021-01-18 03:00:00+02:00,759.0,2265.0,0.0,225.0,911.0,0.0,799.0
2021-01-18 04:00:00+02:00,767.0,2057.0,0.0,224.0,912.0,0.0,1044.0
2021-01-18 05:00:00+02:00,768.0,1990.0,0.0,225.0,912.0,0.0,1428.0
2021-01-18 06:00:00+02:00,785.0,2060.0,0.0,190.0,899.0,0.0,1777.0
2021-01-18 07:00:00+02:00,776.0,2390.0,0.0,235.0,1280.0,1.0,1868.0
2021-01-18 08:00:00+02:00,789.0,2678.0,0.0,236.0,1274.0,138.0,1775.0
2021-01-18 09:00:00+02:00,831.0,2885.0,0.0,218.0,1307.0,556.0,1704.0
2021-01-18 10:00:00+02:00,931.0,3104.0,0.0,223.0,1384.0,918.0,1646.0
2021-01-18 11:00:00+02:00,973.0,3124.0,0.0,223.0,1335.0,1162.0,1528.0
2021-01-18 12:00:00+02:00,982.0,3163.0,0.0,243.0,1413.0,1306.0,1380.0
2021-01-18 13:00:00+02:00,1061.0,3169.0,0.0,243.0,1381.0,1314.0,1214.0
2021-01-18 14:00:00+02:00,1126.0,3083.0,0.0,249.0,1238.0,1166.0,1163.0
2021-01-18 15:00:00+02:00,1188.0,3014.0,0.0,248.0,1281.0,839.0,1126.0
2021-01-18 16:00:00+02:00,1203.0,3160.0,0.0,249.0,1350.0,318.0,1045.0
2021-01-18 17:00:00+02:00,1264.0,3419.0,0.0,248.0,1291.0,17.0,950.0
2021-01-18 18:00:00+02:00,1203.0,3728.0,0.0,244.0,1400.0,0.0,863.0
2021-01-18 19:00:00+02:00,1082.0,3804.0,0.0,340.0,1351.0,0.0,791.0
2021-01-18 20:00:00+02:00,987.0,3890.0,0.0,264.0,1266.0,0.0,709.0
2021-01-18 21:00:00+02:00,1024.0,3834.0,0.0,244.0,1089.0,0.0,653.0
2021-01-18 22:00:00+02:00,1004.0,3811.0,0.0,245.0,1154.0,0.0,566.0
2021-01-18 23:00:00+02:00,1058.0,3800.0,0.0,246.0,1084.0,0.0,446.0
2021-01-19 00:00:00+02:00,998.0,3493.0,0.0,38.0,284.0,0.0,384.0
2021-01-19 01:00:00+02:00,1021.0,3357.0,0.0,30.0,675.0,0.0,315.0
2021-01-19 02:00:00+02:00,984.0,2900.0,0.0,0.0,832.0,0.0,306.0
2021-01-19 03:00:00+02:00,989.0,2864.0,0.0,0.0,836.0,0.0,289.0
2021-01-19 04:00:00+02:00,983.0,2898.0,0.0,0.0,837.0,0.0,281.0
2021-01-19 05:00:00+02:00,978.0,2882.0,0.0,0.0,834.0,0.0,312.0
2021-01-19 06:00:00+02:00,993.0,3121.0,0.0,0.0,853.0,0.0,335.0
2021-01-19 07:00:00+02:00,1018.0,3409.0,0.0,0.0,919.0,3.0,365.0
2021-01-19 08:00:00+02:00,1182.0,3771.0,0.0,0.0,1055.0,205.0,429.0
2021-01-19 09:00:00+02:00,1194.0,3806.0,0.0,0.0,1181.0,843.0,433.0
2021-01-19 10:00:00+02:00,1202.0,3735.0,0.0,0.0,1218.0,1388.0,412.0
2021-01-19 11:00:00+02:00,1045.0,3718.0,0.0,0.0,1335.0,1699.0,414.0
2021-01-19 12:00:00+02:00,1009.0,3541.0,0.0,0.0,1349.0,1867.0,426.0
2021-01-19 13:00:00+02:00,999.0,3328.0,0.0,0.0,1117.0,1820.0,502.0
2021-01-19 14:00:00+02:00,991.0,3056.0,0.0,183.0,1111.0,1612.0,515.0
2021-01-19 15:00:00+02:00,1007.0,3265.0,0.0,237.0,1140.0,1189.0,539.0
2021-01-19 16:00:00+02:00,1013.0,3481.0,0.0,227.0,1188.0,484.0,614.0
2021-01-19 17:00:00+02:00,1020.0,3571.0,0.0,222.0,1105.0,32.0,660.0
2021-01-19 18:00:00+02:00,1044.0,3716.0,0.0,222.0,1285.0,0.0,741.0
2021-01-19 19:00:00+02:00,1045.0,3628.0,0.0,313.0,1288.0,0.0,774.0
2021-01-19 20:00:00+02:00,1037.0,3585.0,0.0,239.0,1149.0,0.0,739.0
2021-01-19 21:00:00+02:00,1047.0,3547.0,0.0,226.0,1000.0,0.0,777.0
2021-01-19 22:00:00+02:00,1012.0,3322.0,0.0,223.0,854.0,0.0,713.0
2021-01-19 23:00:00+02:00,1003.0,3355.0,0.0,223.0,646.0,0.0,657.0
2021-01-20 00:00:00+02:00,1009.0,2956.0,0.0,3.0,119.0,0.0,693.0
2021-01-20 01:00:00+02:00,995.0,2568.0,0.0,0.0,194.0,0.0,647.0
2021-01-20 02:00:00+02:00,993.0,2219.0,0.0,0.0,163.0,0.0,621.0
2021-01-20 03:00:00+02:00,995.0,2049.0,0.0,0.0,137.0,0.0,673.0
2021-01-20 04:00:00+02:00,996.0,2028.0,0.0,0.0,138.0,0.0,704.0
2021-01-20 05:00:00+02:00,998.0,2125.0,0.0,0.0,138.0,0.0,693.0
2021-01-20 06:00:00+02:00,1011.0,2324.0,0.0,0.0,280.0,0.0,719.0
2021-01-20 07:00:00+02:00,1126.0,2591.0,0.0,0.0,895.0,4.0,701.0
2021-01-20 08:00:00+02:00,1217.0,2627.0,0.0,171.0,1529.0,288.0,661.0
2021-01-20 09:00:00+02:00,1056.0,2674.0,0.0,250.0,1583.0,995.0,633.0
2021-01-20 10:00:00+02:00,1029.0,2629.0,0.0,293.0,1733.0,1542.0,642.0
2021-01-20 11:00:00+02:00,1130.0,2504.0,0.0,150.0,1563.0,1809.0,714.0
2021-01-20 12:00:00+02:00,1013.0,2414.0,0.0,92.0,1239.0,1851.0,884.0
2021-01-20 13:00:00+02:00,985.0,2468.0,0.0,112.0,1146.0,1767.0,996.0
2021-01-20 14:00:00+02:00,972.0,2407.0,0.0,112.0,989.0,1589.0,1049.0
2021-01-20 15:00:00+02:00,984.0,2407.0,0.0,182.0,1078.0,1152.0,1015.0
2021-01-20 16:00:00+02:00,979.0,2347.0,0.0,352.0,1368.0,467.0,1003.0
2021-01-20 17:00:00+02:00,1007.0,2600.0,0.0,411.0,1615.0,29.0,1082.0
2021-01-20 18:00:00+02:00,1017.0,2717.0,0.0,355.0,1742.0,0.0,1156.0
2021-01-20 19:00:00+02:00,1033.0,2879.0,0.0,336.0,1559.0,0.0,1131.0
2021-01-20 20:00:00+02:00,1045.0,2890.0,0.0,282.0,1446.0,0.0,1103.0
2021-01-20 21:00:00+02:00,1046.0,2769.0,0.0,330.0,1426.0,0.0,1054.0
2021-01-20 22:00:00+02:00,1050.0,2905.0,0.0,55.0,1088.0,0.0,983.0
2021-01-20 23:00:00+02:00,1068.0,3018.0,0.0,0.0,385.0,0.0,906.0
2021-01-21 00:00:00+02:00,1026.0,2431.0,0.0,0.0,340.0,0.0,853.0
2021-01-21 01:00:00+02:00,1024.0,2143.0,0.0,0.0,204.0,0.0,805.0
2021-01-21 02:00:00+02:00,1080.0,2197.0,0.0,0.0,155.0,0.0,739.0
2021-01-21 03:00:00+02:00,1086.0,2141.0,0.0,0.0,147.0,0.0,762.0
2021-01-21 04:00:00+02:00,1063.0,2119.0,0.0,0.0,143.0,0.0,852.0
2021-01-21 05:00:00+02:00,1018.0,1970.0,0.0,0.0,157.0,0.0,982.0
2021-01-21 06:00:00+02:00,1027.0,1986.0,0.0,0.0,147.0,0.0,1088.0
2021-01-21 07:00:00+02:00,1030.0,2226.0,0.0,1.0,574.0,2.0,1124.0
2021-01-21 08:00:00+02:00,1034.0,2104.0,0.0,223.0,1536.0,248.0,1043.0
2021-01-21 09:00:00+02:00,1105.0,2691.0,0.0,298.0,1749.0,816.0,950.0
2021-01-21 10:00:00+02:00,1030.0,2474.0,0.0,282.0,1733.0,1238.0,1029.0
2021-01-21 11:00:00+02:00,1029.0,2445.0,0.0,268.0,1682.0,1372.0,1110.0
2021-01-21 12:00:00+02:00,1061.0,2817.0,0.0,1.0,1359.0,1334.0,1189.0
2021-01-21 13:00:00+02:00,1028.0,2837.0,0.0,0.0,1306.0,1199.0,1185.0
2021-01-21 14:00:00+02:00,1023.0,2777.0,0.0,0.0,1264.0,1020.0,1193.0
2021-01-21 15:00:00+02:00,1050.0,2999.0,0.0,32.0,1312.0,622.0,1223.0
2021-01-21 16:00:00+02:00,1055.0,2859.0,0.0,221.0,1577.0,176.0,1238.0
2021-01-21 17:00:00+02:00,1053.0,2775.0,0.0,269.0,1549.0,11.0,1287.0
2021-01-21 18:00:00+02:00,1050.0,2704.0,0.0,486.0,1648.0,0.0,1399.0
2021-01-21 19:00:00+02:00,1043.0,2661.0,0.0,252.0,1660.0,0.0,1438.0
2021-01-21 20:00:00+02:00,1031.0,2556.0,0.0,246.0,1473.0,0.0,1349.0
2021-01-21 21:00:00+02:00,1028.0,2721.0,0.0,112.0,1466.0,0.0,1241.0
2021-01-21 22:00:00+02:00,1031.0,2718.0,0.0,38.0,1083.0,0.0,1235.0
2021-01-21 23:00:00+02:00,1037.0,2638.0,0.0,0.0,316.0,0.0,1314.0
2021-01-22 00:00:00+02:00,966.0,2064.0,0.0,0.0,287.0,0.0,1290.0
2021-01-22 01:00:00+02:00,891.0,1924.0,0.0,0.0,242.0,0.0,1278.0
2021-01-22 02:00:00+02:00,891.0,1823.0,0.0,0.0,198.0,0.0,1247.0
2021-01-22 03:00:00+02:00,891.0,1804.0,0.0,0.0,126.0,0.0,1199.0
2021-01-22 04:00:00+02:00,887.0,1644.0,0.0,0.0,131.0,0.0,1222.0
2021-01-22 05:00:00+02:00,880.0,1541.0,0.0,0.0,157.0,0.0,1232.0
2021-01-22 06:00:00+02:00,895.0,1617.0,0.0,0.0,555.0,0.0,1223.0
2021-01-22 07:00:00+02:00,967.0,1754.0,0.0,209.0,1178.0,2.0,1232.0
2021-01-22 08:00:00+02:00,1038.0,2101.0,0.0,252.0,1327.0,139.0,1254.0
2021-01-22 09:00:00+02:00,1076.0,2621.0,0.0,237.0,1510.0,445.0,1293.0
2021-01-22 10:00:00+02:00,1054.0,2354.0,0.0,248.0,1434.0,749.0,1379.0
2021-01-22 11:00:00+02:00,1026.0,2149.0,0.0,250.0,1335.0,988.0,1441.0
2021-01-22 12:00:00+02:00,1029.0,2605.0,0.0,45.0,1223.0,1008.0,1490.0
2021-01-22 13:00:00+02:00,1030.0,2727.0,0.0,15.0,1265.0,967.0,1595.0
2021-01-22 14:00:00+02:00,1022.0,2626.0,0.0,0.0,1196.0,824.0,1696.0
2021-01-22 15:00:00+02:00,1026.0,2843.0,0.0,0.0,1212.0,591.0,1694.0
2021-01-22 16:00:00+02:00,1027.0,2812.0,0.0,33.0,1210.0,223.0,1741.0
2021-01-22 17:00:00+02:00,1000.0,2604.0,0.0,231.0,1204.0,14.0,1775.0
2021-01-22 18:00:00+02:00,993.0,2634.0,0.0,344.0,1208.0,0.0,1765.0
2021-01-22 19:00:00+02:00,990.0,2422.0,0.0,255.0,1165.0,0.0,1868.0
2021-01-22 20:00:00+02:00,987.0,2342.0,0.0,254.0,1171.0,0.0,1849.0
2021-01-22 21:00:00+02:00,996.0,2449.0,0.0,112.0,1110.0,0.0,1731.0
2021-01-22 22:00:00+02:00,997.0,2640.0,0.0,0.0,784.0,0.0,1720.0
2021-01-22 23:00:00+02:00,1018.0,2342.0,0.0,0.0,663.0,0.0,1847.0
2021-01-23 00:00:00+02:00,1023.0,1822.0,0.0,0.0,265.0,0.0,1945.0
2021-01-23 01:00:00+02:00,1024.0,1747.0,0.0,0.0,222.0,0.0,1891.0
2021-01-23 02:00:00+02:00,1026.0,1668.0,0.0,0.0,179.0,0.0,1929.0
2021-01-23 03:00:00+02:00,1026.0,1501.0,0.0,0.0,125.0,0.0,1960.0
2021-01-23 04:00:00+02:00,1022.0,1538.0,0.0,0.0,125.0,0.0,1937.0
2021-01-23 05:00:00+02:00,1017.0,1518.0,0.0,0.0,126.0,0.0,2034.0
2021-01-23 06:00:00+02:00,1019.0,1614.0,0.0,0.0,186.0,0.0,2108.0
2021-01-23 07:00:00+02:00,1019.0,1725.0,0.0,0.0,289.0,1.0,2204.0
2021-01-23 08:00:00+02:00,1023.0,1976.0,0.0,1.0,456.0,64.0,2275.0
2021-01-23 09:00:00+02:00,1029.0,2180.0,0.0,212.0,808.0,221.0,2273.0
2021-01-23 10:00:00+02:00,1029.0,2154.0,0.0,253.0,1265.0,380.0,2338.0
2021-01-23 11:00:00+02:00,1012.0,2089.0,0.0,253.0,1335.0,441.0,2350.0
2021-01-23 12:00:00+02:00,1035.0,2221.0,0.0,291.0,1349.0,479.0,2386.0
2021-01-23 13:00:00+02:00,1192.0,2192.0,0.0,65.0,1327.0,551.0,2459.0
2021-01-23 14:00:00+02:00,1116.0,2129.0,0.0,0.0,904.0,434.0,2492.0
2021-01-23 15:00:00+02:00,1031.0,2089.0,0.0,30.0,973.0,282.0,2446.0
2021-01-23 16:00:00+02:00,1033.0,2084.0,0.0,68.0,1163.0,93.0,2459.0
2021-01-23 17:00:00+02:00,1024.0,1832.0,0.0,253.0,1219.0,6.0,2524.0
2021-01-23 18:00:00+02:00,1040.0,1962.0,0.0,254.0,1312.0,0.0,2550.0
2021-01-23 19:00:00+02:00,1021.0,1793.0,0.0,349.0,1443.0,0.0,2607.0
2021-01-23 20:00:00+02:00,1024.0,1854.0,0.0,254.0,1480.0,0.0,2512.0
2021-01-23 21:00:00+02:00,1035.0,2058.0,0.0,247.0,1352.0,0.0,2242.0
2021-01-23 22:00:00+02:00,1034.0,1988.0,0.0,0.0,1411.0,0.0,2192.0
2021-01-23 23:00:00+02:00,1087.0,1847.0,0.0,15.0,1382.0,0.0,2118.0
2021-01-24 00:00:00+02:00,1105.0,1420.0,0.0,29.0,1040.0,0.0,2058.0
2021-01-24 01:00:00+02:00,1066.0,907.0,0.0,0.0,659.0,0.0,2016.0
2021-01-24 02:00:00+02:00,1179.0,806.0,0.0,0.0,792.0,0.0,1694.0
2021-01-24 03:00:00+02:00,1238.0,818.0,0.0,0.0,750.0,0.0,1592.0
2021-01-24 04:00:00+02:00,1250.0,782.0,0.0,0.0,689.0,0.0,1612.0
2021-01-24 05:00:00+02:00,1218.0,785.0,0.0,0.0,714.0,0.0,1529.0
2021-01-24 06:00:00+02:00,1232.0,882.0,0.0,0.0,860.0,0.0,1444.0
2021-01-24 07:00:00+02:00,1147.0,839.0,0.0,0.0,705.0,5.0,1514.0
2021-01-24 08:00:00+02:00,854.0,641.0,0.0,17.0,1095.0,284.0,1554.0
2021-01-24 09:00:00+02:00,817.0,812.0,0.0,179.0,1119.0,819.0,1633.0
2021-01-24 10:00:00+02:00,818.0,1111.0,0.0,194.0,1212.0,1170.0,1727.0
2021-01-24 11:00:00+02:00,804.0,1200.0,0.0,253.0,1274.0,1261.0,1781.0
2021-01-24 12:00:00+02:00,820.0,1212.0,0.0,252.0,1426.0,1025.0,1878.0
2021-01-24 13:00:00+02:00,833.0,1583.0,0.0,65.0,1395.0,800.0,1963.0
2021-01-24 14:00:00+02:00,818.0,1212.0,0.0,61.0,1220.0,613.0,2021.0
2021-01-24 15:00:00+02:00,802.0,1270.0,0.0,61.0,1236.0,446.0,2128.0
2021-01-24 16:00:00+02:00,821.0,1540.0,0.0,68.0,1363.0,184.0,2238.0
2021-01-24 17:00:00+02:00,820.0,1466.0,0.0,254.0,1482.0,14.0,2303.0
2021-01-24 18:00:00+02:00,823.0,1759.0,0.0,298.0,1628.0,0.0,2443.0
2021-01-24 19:00:00+02:00,914.0,1918.0,0.0,396.0,1604.0,0.0,2417.0
2021-01-24 20:00:00+02:00,1011.0,1910.0,0.0,246.0,1560.0,0.0,2449.0
2021-01-24 21:00:00+02:00,1037.0,1544.0,0.0,184.0,1462.0,0.0,2607.0
2021-01-24 22:00:00+02:00,1013.0,1425.0,0.0,0.0,1233.0,0.0,2674.0
2021-01-24 23:00:00+02:00,1008.0,1423.0,0.0,0.0,1179.0,0.0,2604.0
2021-01-25 00:00:00+02:00,968.0,1151.0,0.0,0.0,702.0,0.0,2588.0
2021-01-25 01:00:00+02:00,892.0,772.0,0.0,0.0,600.0,0.0,2448.0
2021-01-25 02:00:00+02:00,918.0,507.0,0.0,0.0,699.0,0.0,2323.0
2021-01-25 03:00:00+02:00,1006.0,505.0,0.0,0.0,562.0,0.0,2316.0
2021-01-25 04:00:00+02:00,1035.0,545.0,0.0,0.0,626.0,0.0,2211.0
2021-01-25 05:00:00+02:00,988.0,702.0,0.0,0.0,511.0,0.0,2179.0
2021-01-25 06:00:00+02:00,937.0,848.0,0.0,0.0,757.0,0.0,2077.0
2021-01-25 07:00:00+02:00,870.0,1337.0,0.0,78.0,1132.0,1.0,2019.0
2021-01-25 08:00:00+02:00,814.0,1663.0,0.0,136.0,1260.0,146.0,2142.0
2021-01-25 09:00:00+02:00,817.0,1714.0,0.0,189.0,1469.0,691.0,2137.0
2021-01-25 10:00:00+02:00,812.0,1629.0,0.0,136.0,1491.0,1293.0,2102.0
2021-01-25 11:00:00+02:00,810.0,1289.0,0.0,138.0,1469.0,1631.0,1997.0
2021-01-25 12:00:00+02:00,699.0,1175.0,0.0,93.0,1471.0,1794.0,2026.0
