,Biomass,Energy storage,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2025-11-14 10:15:00+02:00,18.459999,0.0,55.495501,0.0,0.0,25.81536,63.447008,105.368124,112.00467,231.181807
2025-11-14 10:30:00+02:00,18.459999,0.0,55.854053,0.0,0.0,25.83523,70.841556,118.970795,112.218572,232.131666
2025-11-14 10:45:00+02:00,18.459999,0.0,55.932084,0.0,0.0,25.83199,70.489117,108.771703,111.56577,206.528048
2025-11-14 11:00:00+02:00,18.459999,0.0,55.954047,0.0,0.0,25.823126,69.898484,102.003465,112.634963,193.913305
2025-11-14 11:15:00+02:00,18.459999,0.0,55.895064,0.0,0.0,25.816725,68.155196,104.426434,112.527247,145.329769
2025-11-14 11:30:00+02:00,18.459999,0.0,55.852934,0.0,0.0,25.829567,68.202559,102.737839,113.093409,111.980968
2025-11-14 11:45:00+02:00,18.459999,0.0,56.010711,0.0,0.0,25.841909,68.525821,101.650316,111.923177,109.542545
2025-11-14 12:00:00+02:00,18.459999,0.0,56.400108,0.0,0.0,25.833091,68.645907,105.69338,113.704138,98.110102
2025-11-14 12:15:00+02:00,18.459999,0.0,56.303032,0.0,0.0,25.82513,68.725393,100.160508,113.499718,97.445443
2025-11-14 12:30:00+02:00,18.459999,0.0,56.021692,0.0,0.0,25.832,68.311031,93.21718,112.785923,81.258993
2025-11-14 12:45:00+02:00,18.459999,0.0,55.72025,0.0,0.0,25.838747,68.743801,89.987867,112.254331,71.436828
2025-11-14 13:00:00+02:00,18.459999,0.0,55.825236,0.0,0.0,25.811197,68.233097,84.151607,111.180279,71.86353
2025-11-14 13:15:00+02:00,18.459999,0.0,55.820721,0.0,0.0,25.805196,66.922094,81.405401,112.819661,77.75021
2025-11-14 13:30:00+02:00,18.459999,0.0,56.16178,0.0,0.0,25.838832,70.308489,68.766101,110.159842,79.191257
2025-11-14 13:45:00+02:00,18.459999,0.0,56.137986,0.0,0.0,25.835614,70.012913,63.2144,112.034653,64.920734
2025-11-14 14:00:00+02:00,18.459999,0.0,56.177087,0.0,0.0,25.838248,70.938263,51.993198,112.042427,51.643725
2025-11-14 14:15:00+02:00,18.459999,0.0,56.174233,0.0,0.0,25.822314,79.731878,41.19245,111.776806,49.35951
2025-11-14 14:30:00+02:00,18.459999,0.0,56.205708,0.0,0.0,25.825555,71.922702,31.740465,110.74848,41.323206
2025-11-14 14:45:00+02:00,18.459999,0.0,56.221586,1.223649,0.0,25.831129,71.520896,21.693788,109.796466,43.015328
2025-11-14 15:00:00+02:00,18.459999,0.0,56.371205,166.870121,0.0,25.839409,70.091698,15.189437,111.717602,39.94633
2025-11-14 15:15:00+02:00,18.459999,0.0,56.263267,201.704746,0.0,25.828418,77.900317,11.540585,111.431328,40.544845
2025-11-14 15:30:00+02:00,18.459999,0.0,56.160665,194.877419,0.0,25.840852,69.942354,7.082753,110.538446,45.964162
2025-11-14 15:45:00+02:00,18.459999,0.258994,56.468774,201.68954,0.0,25.572614,78.726176,3.70489,111.373781,49.027328
2025-11-14 16:00:00+02:00,18.459999,0.0,56.48219,401.883254,0.0,88.674521,72.562167,1.805832,109.890745,60.124392
2025-11-14 16:15:00+02:00,18.459999,0.0,56.621257,394.83933,0.0,89.154774,70.544383,1.223441,111.246633,68.384155
2025-11-14 16:30:00+02:00,18.459999,0.0,56.554226,401.642459,0.0,89.218892,70.662804,0.741515,110.310134,62.455708
2025-11-14 16:45:00+02:00,18.459999,0.0,56.314902,392.855411,0.0,89.256654,70.567639,0.261431,109.432055,58.103301
2025-11-14 17:00:00+02:00,18.459999,0.0,56.438061,401.231629,0.0,89.264439,78.913589,0.000359,111.343818,66.269486
2025-11-14 17:15:00+02:00,18.590119,0.0,56.407506,391.504423,0.0,89.147671,71.548703,0.0,111.464323,71.787648
2025-11-14 17:30:00+02:00,18.7,0.0,56.412965,370.140487,0.0,74.617203,70.967898,0.0,111.258033,72.592823
2025-11-14 17:45:00+02:00,18.7,0.0,56.432066,391.056266,0.0,89.088749,70.647743,0.0,111.362192,59.687573
2025-11-14 18:00:00+02:00,18.756528,0.0,56.437979,401.932567,0.0,89.085823,78.169938,0.0,111.288328,51.577304
2025-11-14 18:15:00+02:00,18.76,0.0,56.406618,390.143116,0.0,89.072078,71.524398,0.0,111.062888,47.857027
2025-11-14 18:30:00+02:00,18.76,0.0,56.404391,393.625982,0.0,74.696755,70.914489,0.0,111.336427,45.218181
2025-11-14 18:45:00+02:00,18.76,0.0,56.394499,394.917239,0.0,89.052482,70.546909,0.0,110.919197,43.496953
2025-11-14 19:00:00+02:00,18.890346,0.505475,56.411301,201.783126,0.0,74.856369,72.575289,0.0,111.406623,42.792652
2025-11-14 19:15:00+02:00,19.076104,0.0,56.363787,201.755998,0.0,89.07084,78.140811,0.0,111.45872,39.964658
2025-11-14 19:30:00+02:00,19.253698,0.0,56.40648,201.440893,0.0,89.12039,78.18531,0.0,111.485306,34.52775
2025-11-14 19:45:00+02:00,19.331853,0.0,56.444588,201.321368,0.0,89.323913,78.855506,0.0,111.555402,40.154562
2025-11-14 20:00:00+02:00,19.403636,0.0,56.445442,2.677783,0.0,26.42489,72.65434,0.000377,111.463024,58.066284
2025-11-14 20:15:00+02:00,19.5,0.0,56.477257,0.0,0.0,25.564241,69.81399,0.0,111.575054,69.964268
2025-11-14 20:30:00+02:00,19.5,0.0,56.506482,0.0,0.0,25.837449,69.789894,0.0,111.564632,73.984403
2025-11-14 20:45:00+02:00,19.5,0.0,56.533667,0.0,0.0,25.817074,69.779254,0.0,111.596726,82.630546
2025-11-14 21:00:00+02:00,19.5,0.0,56.445614,0.0,0.0,25.821317,69.924574,0.0,111.358282,107.943266
2025-11-14 21:15:00+02:00,19.5,0.0,56.51612,0.0,0.0,25.82733,73.194268,0.0,111.474806,120.806748
2025-11-14 21:30:00+02:00,19.5,0.0,56.513369,0.0,0.0,25.820276,63.531161,0.0,111.672754,142.576954
2025-11-14 21:45:00+02:00,19.5,0.0,56.492614,0.0,0.0,26.843272,58.037407,0.0,111.793348,156.039854
2025-11-14 22:00:00+02:00,19.5,0.0,56.439018,0.0,0.0,25.818395,59.656452,0.000267,111.726978,168.106333
2025-11-14 22:15:00+02:00,19.5,0.0,56.490853,0.0,0.0,25.809855,52.345523,0.0,111.562768,210.347708
2025-11-14 22:30:00+02:00,19.5,0.0,56.403372,0.0,0.0,26.8261,50.637111,0.0,111.666069,217.020172
2025-11-14 22:45:00+02:00,19.5,0.0,53.953075,0.0,0.0,26.842963,50.6765,0.0,111.822581,246.089828
2025-11-14 23:00:00+02:00,19.5,0.0,38.126859,0.0,0.0,26.833972,50.840782,0.0,112.982754,266.66776
2025-11-14 23:15:00+02:00,19.5,0.0,29.786958,0.0,0.0,25.818333,44.258644,0.0,112.91952,280.863216
2025-11-14 23:30:00+02:00,19.5,0.0,30.145945,0.0,0.0,25.791583,41.944772,0.0,112.825853,284.342364
2025-11-14 23:45:00+02:00,19.5,0.0,30.01484,0.0,0.0,25.794409,42.014065,0.0,112.942994,319.340855
2025-11-15 00:00:00+02:00,19.5,0.0,29.973678,0.0,0.0,25.810493,42.372509,0.0,113.311208,408.429342
2025-11-15 00:15:00+02:00,19.5,0.0,29.93859,0.0,0.0,24.79871,43.973041,0.0,113.500392,374.319644
2025-11-15 00:30:00+02:00,19.5,0.0,30.041749,0.0,0.0,24.776305,43.718819,0.0,113.702954,356.469271
2025-11-15 00:45:00+02:00,19.5,0.0,28.939176,0.0,0.0,24.784519,43.157119,0.0,113.78874,377.050126
2025-11-15 01:00:00+02:00,19.5,0.716406,29.677858,0.0,220.470052,24.239638,44.214462,0.0,103.323383,430.176395
2025-11-15 01:15:00+02:00,19.5,0.0,29.737272,0.0,224.503316,24.234893,41.742463,0.0,101.855711,476.782258
2025-11-15 01:30:00+02:00,19.5,0.0,29.757524,0.0,224.821001,24.228717,42.046822,0.0,102.260028,489.633678
2025-11-15 01:45:00+02:00,19.5,0.0,29.002538,0.0,224.499573,24.254548,41.880619,0.0,102.235351,496.10097
2025-11-15 02:00:00+02:00,19.5,0.0,28.85783,0.0,224.002808,24.250071,42.111846,0.0,106.585947,468.041766
2025-11-15 02:15:00+02:00,19.5,0.0,28.714824,0.0,224.33488,24.242059,41.963176,0.0,106.483532,487.343049
2025-11-15 02:30:00+02:00,19.5,0.0,29.570003,0.0,224.21722,24.22219,42.359869,0.0,106.154212,532.694608
2025-11-15 02:45:00+02:00,19.5,0.0,29.746874,0.0,224.277771,24.237939,42.562249,0.0,106.629235,609.873195
2025-11-15 03:00:00+02:00,19.5,0.0,29.677896,0.0,224.279389,24.257207,43.190174,0.0,113.129512,575.047088
2025-11-15 03:15:00+02:00,19.5,0.0,28.594697,0.0,224.320221,24.245024,43.441604,0.0,114.537074,570.572059
2025-11-15 03:30:00+02:00,19.5,0.0,26.785686,0.0,224.320221,24.243465,43.595315,0.0,114.298857,597.672836
2025-11-15 03:45:00+02:00,19.5,0.0,19.509633,0.0,224.320221,24.255095,43.114717,0.0,114.219794,639.672576
2025-11-15 04:00:00+02:00,19.5,0.0,19.433076,0.0,224.256537,24.244749,43.051229,0.0,114.42958,664.048765
2025-11-15 04:15:00+02:00,19.5,0.0,19.487235,0.0,224.269836,24.236786,44.345309,0.0,114.853975,721.194096
2025-11-15 04:30:00+02:00,19.503863,7.097525,19.512841,0.0,426.665321,24.238849,51.125014,0.0,114.567082,774.94418
2025-11-15 04:45:00+02:00,19.559999,9.470496,19.519709,0.0,433.704796,24.257397,51.346376,0.0,114.747092,801.752166
2025-11-15 05:00:00+02:00,19.559999,7.887632,19.556179,0.0,223.882599,24.249693,50.765622,0.0,114.465426,664.249585
2025-11-15 05:15:00+02:00,19.559999,9.319246,19.521894,0.0,223.870148,24.236875,51.384394,0.0,114.452421,663.199378
2025-11-15 05:30:00+02:00,19.559999,9.431996,19.818092,0.0,223.870148,24.217731,52.125885,0.0,114.3543,657.353701
2025-11-15 05:45:00+02:00,19.559999,12.566384,22.88497,0.0,217.448491,24.244717,55.590483,0.0,114.715598,773.399257
2025-11-15 06:00:00+02:00,19.559999,5.479704,24.417471,0.0,0.0,24.245209,51.448197,0.0,114.069514,762.985246
2025-11-15 06:15:00+02:00,19.559999,1.535151,27.090568,0.0,0.0,24.2437,48.394771,0.0,113.768796,832.577075
2025-11-15 06:30:00+02:00,19.627411,0.0,28.369173,0.0,0.0,24.235876,45.042457,0.0,113.718505,840.701
2025-11-15 06:45:00+02:00,19.882026,1.353032,29.369603,0.0,0.0,24.239421,45.407382,0.0,113.491416,740.438054
2025-11-15 07:00:00+02:00,19.904396,0.0,29.650684,0.0,0.0,24.237441,43.428446,1.109908,113.483039,757.915136
2025-11-15 07:15:00+02:00,19.93,0.0,29.92146,0.0,0.0,24.24657,43.74513,3.540886,113.280387,782.563284
2025-11-15 07:30:00+02:00,19.93,0.0,30.324188,0.0,0.0,24.234432,43.597308,5.9737,113.3003,819.630544
2025-11-15 07:45:00+02:00,19.93,0.0,30.382502,0.0,0.0,24.266725,43.293621,8.633837,112.984743,836.349194
2025-11-15 08:00:00+02:00,19.93,0.143489,30.351023,0.0,0.0,24.278079,43.1309,22.613403,112.457489,817.171089
2025-11-15 08:15:00+02:00,19.93,0.0,30.356176,0.0,0.0,24.259693,42.630398,52.786522,113.026228,722.497912
2025-11-15 08:30:00+02:00,19.93,0.0,30.337604,0.0,0.0,24.245615,42.308694,88.232429,114.209019,702.622924
2025-11-15 08:45:00+02:00,19.93,0.0,30.287664,0.0,0.0,24.268223,43.397085,129.352239,115.945509,665.604754
2025-11-15 09:00:00+02:00,19.93,0.0,30.281072,0.0,0.0,24.279595,43.431325,169.473351,116.107138,640.000183
2025-11-15 09:15:00+02:00,19.93,0.0,30.222563,0.0,0.0,24.285926,42.55277,217.858705,115.982872,550.463748
2025-11-15 09:30:00+02:00,19.93,0.0,29.380083,0.0,0.0,24.267166,50.18961,267.860712,114.629683,491.696563
2025-11-15 09:45:00+02:00,19.93,0.0,28.954798,0.0,0.0,27.010836,50.71855,313.948515,112.640332,456.82443
2025-11-15 10:00:00+02:00,19.93,0.0,28.702406,0.0,0.0,27.235387,50.432398,359.075374,110.486636,397.533818
2025-11-15 10:15:00+02:00,19.93,0.0,28.748528,0.0,0.0,27.25974,51.100832,384.417601,108.548372,323.777541
2025-11-15 10:30:00+02:00,19.96039,0.0,28.322748,0.0,0.0,27.239948,51.711442,378.523692,114.410887,263.807081
2025-11-15 10:45:00+02:00,19.940841,0.0,28.313606,0.0,0.0,27.250133,51.985445,423.490837,109.095287,218.974937
2025-11-15 11:00:00+02:00,19.743873,0.0,28.313606,0.0,0.0,27.243393,52.529447,452.552486,105.882817,206.541159
2025-11-15 11:15:00+02:00,20.0,0.0,28.313606,0.0,0.0,24.421208,42.906192,436.308064,105.7829,186.887031
2025-11-15 11:30:00+02:00,20.0,2.862536,27.519108,0.0,0.0,24.26574,45.746835,413.160992,107.579777,141.620361
2025-11-15 11:45:00+02:00,20.0,9.265404,27.331992,0.0,0.0,24.290876,51.792522,435.811559,108.312236,104.372544
2025-11-15 12:00:00+02:00,20.0,9.374099,28.08837,0.0,0.0,24.293247,51.505009,435.696294,106.660291,84.274695
2025-11-15 12:15:00+02:00,20.0,9.913869,28.377985,0.0,0.0,24.302191,52.108948,382.820149,106.73212,72.92777
2025-11-15 12:30:00+02:00,20.0,9.445785,28.022535,0.0,0.0,24.282241,51.842609,413.195866,106.260411,84.910715
2025-11-15 12:45:00+02:00,20.0,11.298146,27.559336,0.0,0.0,24.278733,52.718833,371.932602,106.755833,75.293456
2025-11-15 13:00:00+02:00,20.0,6.204558,27.284925,0.0,0.0,24.304463,47.504476,369.980923,106.599884,62.76218
2025-11-15 13:15:00+02:00,20.0,0.0,27.428584,0.0,0.0,24.296726,41.122453,366.493211,106.496614,52.680844
2025-11-15 13:30:00+02:00,20.0,0.0,28.831266,0.0,0.0,24.284579,49.066523,355.870939,106.411229,40.994182
2025-11-15 13:45:00+02:00,20.0,0.0,32.292131,0.0,0.0,24.292038,42.294193,322.783236,105.94829,34.3736
2025-11-15 14:00:00+02:00,20.0,0.0,44.755794,0.0,0.0,27.12046,48.000325,284.565267,106.846437,34.850199
2025-11-15 14:15:00+02:00,20.0,0.0,55.114431,0.0,0.0,24.437303,42.97886,233.627412,108.78791,31.791994
2025-11-15 14:30:00+02:00,20.0,0.0,55.990386,0.0,0.0,24.298048,48.882136,200.871645,110.23652,25.976475
2025-11-15 14:45:00+02:00,20.0,0.0,56.010846,0.0,0.0,24.29715,49.850032,160.058558,111.56761,21.635573
2025-11-15 15:00:00+02:00,20.0,0.0,56.01302,0.0,0.0,27.211278,49.935103,119.711223,113.234695,17.823842
2025-11-15 15:15:00+02:00,20.0,0.0,55.542789,0.0,0.0,27.346569,50.215191,78.651325,115.717471,17.175836
2025-11-15 15:30:00+02:00,20.0,2.784265,55.525199,0.0,0.0,24.421406,53.287007,51.458434,115.23185,19.288096
2025-11-15 15:45:00+02:00,20.0,0.0,55.693552,0.0,0.0,24.307369,40.989496,25.807931,113.920339,23.491419
2025-11-15 16:00:00+02:00,20.0,0.0,55.871385,0.0,0.0,27.320513,50.280307,10.971103,113.884012,34.864916
2025-11-15 16:15:00+02:00,20.0,0.0,55.8946,0.0,0.0,27.338013,49.835542,6.06141,112.599847,47.820777
2025-11-15 16:30:00+02:00,20.0,0.0,55.890467,0.0,0.0,24.276828,44.171777,3.212187,112.617519,54.376845
2025-11-15 16:45:00+02:00,20.0,0.70931,55.899129,0.0,0.0,24.229874,45.620927,1.107894,112.320504,45.751349
2025-11-15 17:00:00+02:00,20.0,0.0,55.982332,199.674561,0.0,24.243031,54.060871,0.001518,111.702989,48.981098
2025-11-15 17:15:00+02:00,20.0,0.0,56.008831,201.803736,0.0,24.256319,51.611876,0.0,111.752934,66.269328
2025-11-15 17:30:00+02:00,19.99453,0.0,55.985145,201.844288,0.0,24.246925,51.285487,0.0,111.583713,99.468164
2025-11-15 17:45:00+02:00,20.01,0.0,55.952389,201.203329,0.0,24.239341,51.365646,0.0,111.946358,122.87124
2025-11-15 18:00:00+02:00,20.01,0.0,56.038433,201.416964,0.0,24.246489,47.890871,0.0,111.325507,125.481498
2025-11-15 18:15:00+02:00,20.01,0.0,56.038433,201.678015,0.0,24.234037,47.796319,0.0,111.80721,136.0219
2025-11-15 18:30:00+02:00,20.01,0.0,56.038433,201.794403,0.0,24.230289,39.840952,0.0,111.973312,156.984957
2025-11-15 18:45:00+02:00,20.01,0.0,55.983239,201.794403,0.0,24.235436,38.78862,0.0,111.972605,169.797932
2025-11-15 19:00:00+02:00,20.01,0.0,56.008827,201.794403,0.0,24.245899,46.124251,0.0,112.063756,200.680257
2025-11-15 19:15:00+02:00,20.067581,0.0,56.019798,201.794403,0.0,24.253396,44.74846,0.0,112.07264,211.249413
2025-11-15 19:30:00+02:00,20.229194,0.0,55.901028,201.794403,0.0,24.227264,43.201109,0.0,111.824715,225.158822
2025-11-15 19:45:00+02:00,20.335481,0.0,55.927455,201.794403,0.0,24.224312,39.519915,0.0,112.125541,247.273715
2025-11-15 20:00:00+02:00,20.527671,0.0,55.938204,201.329235,0.0,24.239262,43.37388,0.000195,112.069527,296.871237
2025-11-15 20:15:00+02:00,20.8603,0.0,55.993404,201.589689,0.0,24.241995,42.758815,0.0,111.909719,300.338357
2025-11-15 20:30:00+02:00,21.036324,0.0,55.957275,201.167568,0.0,24.233363,42.259878,0.0,112.184299,307.544942
2025-11-15 20:45:00+02:00,21.216673,0.0,55.920261,201.473247,0.0,24.238752,42.324879,0.0,112.350835,333.640077
2025-11-15 21:00:00+02:00,21.319999,0.370966,55.949604,2.575697,0.0,24.234437,43.443989,0.0,112.447094,365.35857
2025-11-15 21:15:00+02:00,21.319999,0.0,55.949604,0.0,0.0,24.235967,44.207557,6.2e-05,112.293495,378.720188
2025-11-15 21:30:00+02:00,21.319999,0.0,56.042914,0.0,0.0,24.236573,42.488557,0.0,112.736763,430.775413
2025-11-15 21:45:00+02:00,21.319999,0.0,44.203688,0.0,0.0,24.235829,42.347796,0.0,112.476562,466.445203
2025-11-15 22:00:00+02:00,21.319999,0.0,30.418078,0.0,0.0,24.242202,42.276749,0.0,112.911537,530.207958
2025-11-15 22:15:00+02:00,21.319999,0.0,30.306049,0.0,0.0,24.230692,44.213001,0.0,112.767555,524.560831
2025-11-15 22:30:00+02:00,21.264271,0.0,30.274293,0.0,0.0,24.21707,43.698929,0.0,113.023571,546.983405
2025-11-15 22:45:00+02:00,21.2,0.0,30.316404,0.0,0.0,24.231641,43.487039,0.0,113.230584,573.715311
2025-11-15 23:00:00+02:00,21.058667,0.0,30.343972,0.0,0.0,24.245036,43.205882,0.0,113.421353,580.531932
2025-11-15 23:15:00+02:00,21.01,0.0,30.338912,0.0,0.0,24.242946,42.75389,0.0,113.548354,595.44796
2025-11-15 23:30:00+02:00,21.01,0.0,30.353934,0.0,0.0,24.227032,42.91562,0.0,113.261654,606.563765
2025-11-15 23:45:00+02:00,21.01,0.0,30.325655,0.0,0.0,24.221036,43.039454,0.0,112.931772,644.6557
2025-11-16 00:00:00+02:00,21.01,0.0,30.330708,0.0,0.0,24.229023,43.533978,0.0,113.268346,652.032914
2025-11-16 00:15:00+02:00,21.01,0.0,30.292935,0.0,0.0,24.240583,43.801034,0.0,112.951857,666.813546
2025-11-16 00:30:00+02:00,21.01,0.0,30.336551,0.0,0.0,24.222615,43.677091,0.0,113.232949,689.366979
2025-11-16 00:45:00+02:00,21.01,0.0,30.302952,0.0,0.0,24.226259,43.654185,0.0,113.502631,696.309915
2025-11-16 01:00:00+02:00,21.01,12.583287,30.234471,0.0,379.451329,24.736371,56.422243,0.0,113.440977,757.31763
2025-11-16 01:15:00+02:00,21.01,9.166942,30.272246,0.0,441.645667,24.76049,52.339826,0.0,113.590772,813.068974
2025-11-16 01:30:00+02:00,21.01,8.739631,30.347889,0.0,440.955592,24.752889,51.887046,0.0,113.769203,843.052947
2025-11-16 01:45:00+02:00,21.01,5.617744,30.345022,0.0,441.127379,24.765809,49.701431,0.0,113.993303,922.111159
2025-11-16 02:00:00+02:00,21.01,3.194887,30.323791,0.0,439.898912,24.77151,48.199843,0.0,113.676477,902.798467
2025-11-16 02:15:00+02:00,21.01,0.0,30.286204,0.0,440.886324,24.776083,42.814208,0.0,113.894093,906.937634
2025-11-16 02:30:00+02:00,21.01,0.0,30.29229,0.0,440.688599,24.765843,42.998389,0.0,113.816024,938.847355
2025-11-16 02:45:00+02:00,21.01,0.0,30.188905,0.0,439.911702,24.753042,43.017372,0.0,113.784686,941.975443
2025-11-16 03:00:00+02:00,21.01,0.0,30.341556,0.0,438.934695,24.758944,43.104393,0.0,113.552279,963.922295
2025-11-16 03:15:00+02:00,21.01,0.0,30.263429,0.0,438.93319,24.77842,42.797295,0.0,113.690757,955.888084
2025-11-16 03:30:00+02:00,21.01,0.0,30.247696,0.0,438.994626,24.762314,43.041947,0.0,113.879582,951.086798
2025-11-16 03:45:00+02:00,21.01,0.0,30.31022,0.0,438.61501,24.76457,44.190039,0.0,113.833458,964.313248
2025-11-16 04:00:00+02:00,21.01,0.0,30.28087,0.0,437.040033,24.761596,43.463673,0.0,104.296455,939.416184
2025-11-16 04:15:00+02:00,21.01,0.0,30.313462,0.0,437.371865,24.756451,43.71865,0.0,94.064082,888.009751
2025-11-16 04:30:00+02:00,21.01,0.032844,30.375675,0.0,437.067119,24.760926,43.748974,0.0,93.685809,842.888691
2025-11-16 04:45:00+02:00,21.01,0.0,30.278862,0.0,436.731988,24.772583,43.158014,0.0,93.697849,820.041598
2025-11-16 05:00:00+02:00,21.01,0.0,30.270943,0.0,436.35629,24.773661,43.637902,0.0,84.280026,799.237091
2025-11-16 05:15:00+02:00,21.01,0.365718,30.322866,0.0,435.987561,24.766386,43.874523,0.0,93.377418,788.008678
2025-11-16 05:30:00+02:00,21.01,0.0,30.308709,0.0,435.80051,24.744316,44.022909,0.0,103.91696,858.70338
2025-11-16 05:45:00+02:00,21.01,0.0,30.319606,0.0,428.890629,24.756426,43.86867,0.0,111.820403,939.207721
2025-11-16 06:00:00+02:00,21.01,0.0,30.202062,0.0,212.708706,24.770053,43.755223,0.0,113.772361,979.602435
2025-11-16 06:15:00+02:00,21.01,0.0,30.344806,0.0,423.228799,24.770635,47.814821,0.0,113.985672,879.356997
2025-11-16 06:30:00+02:00,21.01,8.19364,30.319325,0.008325,212.30761,24.755071,54.439825,0.0,113.970305,866.979086
2025-11-16 06:45:00+02:00,21.01,46.84514,30.327085,0.0,414.115487,24.748109,91.583893,0.0,113.964004,870.945973
2025-11-16 07:00:00+02:00,21.01,16.562326,30.336484,0.0,214.746388,24.745349,62.258861,0.250937,113.636299,857.003041
2025-11-16 07:15:00+02:00,21.137107,0.0,30.327803,0.0,210.23301,24.771059,45.458551,0.800651,113.242203,855.494572
2025-11-16 07:30:00+02:00,21.399999,0.0,30.253779,0.0,0.0,24.757508,48.075704,1.379139,113.419683,845.937156
2025-11-16 07:45:00+02:00,21.399999,0.0,30.266422,0.0,0.0,24.784041,44.69117,2.449746,113.688041,907.363993
2025-11-16 08:00:00+02:00,21.399999,0.0,30.347744,0.0,209.750138,24.77084,44.329131,13.513714,113.877971,906.028689
2025-11-16 08:15:00+02:00,21.399999,7.095172,30.290021,0.0,214.180344,24.770302,52.168333,36.60543,113.335205,847.009669
2025-11-16 08:30:00+02:00,21.399999,8.724155,30.279835,0.0,214.180344,24.758763,52.39832,61.01157,113.81626,855.612211
2025-11-16 08:45:00+02:00,21.399999,9.194022,30.176519,0.0,214.140296,24.790789,52.682587,85.154023,113.744532,855.438239
2025-11-16 09:00:00+02:00,21.399999,9.032637,29.760548,0.0,214.111954,24.794973,52.100487,110.929792,113.563884,851.008186
2025-11-16 09:15:00+02:00,21.399999,7.05038,29.803976,0.0,209.790114,24.799835,50.422589,146.681629,113.865428,896.067506
2025-11-16 09:30:00+02:00,21.239308,9.282206,29.756956,0.0,0.0,24.777929,52.443535,155.104455,114.577703,653.651472
2025-11-16 09:45:00+02:00,20.948916,0.0,29.71177,0.0,0.0,24.771267,43.831298,173.586938,115.178562,543.049452
2025-11-16 10:00:00+02:00,20.923239,0.0,29.720206,0.0,0.0,24.781301,43.339994,199.98692,115.931474,483.27572
2025-11-16 10:15:00+02:00,20.93,0.0,29.72971,0.0,0.0,24.794942,43.238993,227.108413,115.622952,539.08632
2025-11-16 10:30:00+02:00,20.93,0.0,29.718545,0.0,0.0,24.78437,43.691743,249.868053,115.962243,577.538017
2025-11-16 10:45:00+02:00,20.93,0.0,29.487506,0.0,0.0,24.806285,43.223259,269.242207,115.604091,434.419763
2025-11-16 11:00:00+02:00,20.93,0.0,29.450023,0.0,0.0,24.796903,43.026698,268.96274,114.998067,427.601543
2025-11-16 11:15:00+02:00,20.93,0.0,29.393546,0.0,0.0,24.79641,47.339226,278.608197,115.042497,387.589724
2025-11-16 11:30:00+02:00,20.93,8.942335,27.752621,0.0,0.0,24.783093,52.361922,292.136416,112.125349,368.092172
2025-11-16 11:45:00+02:00,20.932562,9.30869,27.26257,0.0,0.0,24.808289,52.491265,297.559196,113.352579,340.537831
2025-11-16 12:00:00+02:00,20.95,12.205949,27.033988,0.0,213.449228,24.81406,55.599987,317.932175,114.012773,366.574378
